Accession,Condition,GeneSet,Term,NES,FDR
Acc11,TBI,Hallmark,prerank,0.6828064521120293,0.9983498349834983
Acc11,TBI,Hallmark,prerank,0.6813042624775649,0.9677186468646864
Acc11,TBI,Hallmark,prerank,0.6121206607092161,0.9730473047304731
Acc11,TBI,Hallmark,prerank,-0.45129640228678325,0.999266862170088
Acc12,Neurodegeneration,Hallmark,prerank,2.1437539975241373,0.01
Acc12,Neurodegeneration,Hallmark,prerank,-1.79851913742452,0.04797806716929404
Acc12,Neurodegeneration,Hallmark,prerank,1.7401477342403,0.04322766570605187
Acc12,Neurodegeneration,Hallmark,prerank,-1.5753603379670262,0.23989033584647018
Acc12,Neurodegeneration,Hallmark,prerank,-1.5719228692258886,0.17192140735663697
Acc12,Neurodegeneration,Hallmark,prerank,-1.546706011254668,0.15293008910212474
Acc12,Neurodegeneration,Hallmark,prerank,-1.512667759318217,0.1511309115832762
Acc12,Neurodegeneration,Hallmark,prerank,1.5062920073149957,0.13208453410182516
Acc12,Neurodegeneration,Hallmark,prerank,1.4648967236679609,0.12968299711815565
Acc12,Neurodegeneration,Hallmark,prerank,1.4133810308312256,0.15129682997118157
Acc12,Neurodegeneration,Hallmark,prerank,-1.377296356606942,0.38182545122229833
Acc12,Neurodegeneration,Hallmark,prerank,-1.3739295117280401,0.33413296778615487
Acc12,Neurodegeneration,Hallmark,prerank,-1.3451887673772551,0.3598355037697053
Acc12,Neurodegeneration,Hallmark,prerank,1.3355462883150597,0.2005283381364073
Acc12,Neurodegeneration,Hallmark,prerank,-1.3243188440077949,0.3704972964739929
Acc12,Neurodegeneration,Hallmark,prerank,-1.3012897188201782,0.37542837559972586
Acc12,Neurodegeneration,Hallmark,prerank,-1.2868951764579517,0.3718300205620288
Acc12,Neurodegeneration,Hallmark,prerank,-1.248317849011548,0.4298035183915924
Acc12,Neurodegeneration,Hallmark,prerank,-1.2367585580002673,0.4207307428691939
Acc12,Neurodegeneration,Hallmark,prerank,-1.2342526613370481,0.3958190541466758
Acc12,Neurodegeneration,Hallmark,prerank,-1.2211159149961657,0.4014164953164268
Acc12,Neurodegeneration,Hallmark,prerank,1.2171299792165566,0.33758748456154797
Acc12,Neurodegeneration,Hallmark,prerank,1.19789201229818,0.3341138328530259
Acc12,Neurodegeneration,Hallmark,prerank,-1.1625935338770506,0.5015207333790267
Acc12,Neurodegeneration,Hallmark,prerank,-1.1608765478211283,0.4762528726363746
Acc12,Neurodegeneration,Hallmark,prerank,-1.1396128260258294,0.5071015154976772
Acc12,Neurodegeneration,Hallmark,prerank,-1.1391214969813228,0.48104325240792184
Acc12,Neurodegeneration,Hallmark,prerank,1.1077538174146186,0.47390329811079096
Acc12,Neurodegeneration,Hallmark,prerank,-1.0972148031702287,0.5547464016449624
Acc12,Neurodegeneration,Hallmark,prerank,1.0849549001377008,0.47478386167146974
Acc12,Neurodegeneration,Hallmark,prerank,1.0785184342222705,0.4427560911710768
Acc12,Neurodegeneration,Hallmark,prerank,-1.0701120259470318,0.5871601553575508
Acc12,Neurodegeneration,Hallmark,prerank,-1.049037277112746,0.6171724094959187
Acc12,Neurodegeneration,Hallmark,prerank,-1.0306849297875162,0.6409243972941563
Acc12,Neurodegeneration,Hallmark,prerank,1.023522746363197,0.510326609029779
Acc12,Neurodegeneration,Hallmark,prerank,0.9917139143670771,0.537574817113722
Acc12,Neurodegeneration,Hallmark,prerank,-0.9705596117774908,0.7591529586474755
Acc12,Neurodegeneration,Hallmark,prerank,-0.9556097880999657,0.7604523646333106
Acc12,Neurodegeneration,Hallmark,prerank,-0.9244587564767559,0.8064005904992883
Acc12,Neurodegeneration,Hallmark,prerank,-0.9181284293005297,0.7907496255679943
Acc12,Neurodegeneration,Hallmark,prerank,-0.906512772513155,0.7886394790952707
Acc12,Neurodegeneration,Hallmark,prerank,-0.8266348997050954,0.9227505849542671
Acc12,Neurodegeneration,Hallmark,prerank,0.8252524108870075,0.8341910251132153
Acc12,Neurodegeneration,Hallmark,prerank,-0.7528205404418703,1.0
Acc12,Neurodegeneration,Hallmark,prerank,0.7467908732660722,0.8837656099903939
Acc12,Neurodegeneration,Hallmark,prerank,-0.7238239539906605,1.0
Acc12,Neurodegeneration,Hallmark,prerank,-0.6966619846844078,0.9985435229609322
Acc12,Neurodegeneration,Hallmark,prerank,-0.6867335549122118,0.977371383471452
Acc12,Neurodegeneration,Hallmark,prerank,-0.6748206876187383,0.9585030036689111
Acc12,Neurodegeneration,Hallmark,prerank,-0.6356497145397962,0.9561343385880741
Acc7,Neuroinflammation,Hallmark,prerank,-2.680015837651845,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.616382203216784,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.581571254421428,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.454221047250526,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.4314501270720554,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.3678933108430513,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.346657052365179,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.345725253805737,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.316683010512904,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.1925246470116133,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.1443824543701586,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.1093569273747597,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.102077362447002,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.097035542096078,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-2.0670024199559602,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.789459946806719,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.7482297299090863,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.733221152792803,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.6019529263907961,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.5866149297636614,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.5857525620415824,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.5791153295150515,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.5638475684890283,0.01
Acc7,Neuroinflammation,Hallmark,prerank,-1.5298404654020532,0.010843211206896552
Acc7,Neuroinflammation,Hallmark,prerank,-1.5271824215907133,0.01040948275862069
Acc7,Neuroinflammation,Hallmark,prerank,-1.5210266960762553,0.010962367374005307
Acc7,Neuroinflammation,Hallmark,prerank,-1.5076011355784216,0.012392241379310344
Acc7,Neuroinflammation,Hallmark,prerank,-1.4869868187341428,0.014605141625615763
Acc7,Neuroinflammation,Hallmark,prerank,-1.4421753058850706,0.02521180142687277
Acc7,Neuroinflammation,Hallmark,prerank,-1.416754583935921,0.030154454022988504
Acc7,Neuroinflammation,Hallmark,prerank,-1.3863268092473635,0.039575222469410455
Acc7,Neuroinflammation,Hallmark,prerank,-1.3804489311799442,0.04221107219827586
Acc7,Neuroinflammation,Hallmark,prerank,-1.350974336796723,0.05107105538140021
Acc7,Neuroinflammation,Hallmark,prerank,-1.318173649720759,0.06997971602434078
Acc7,Neuroinflammation,Hallmark,prerank,-1.3014595082322646,0.08178879310344828
Acc7,Neuroinflammation,Hallmark,prerank,-1.287231395741959,0.09122066570881225
Acc7,Neuroinflammation,Hallmark,prerank,-1.28336423942709,0.0904298695246971
Acc7,Neuroinflammation,Hallmark,prerank,-1.2791325309489616,0.09098514065335754
Acc7,Neuroinflammation,Hallmark,prerank,1.267510023281812,0.2701863354037267
Acc7,Neuroinflammation,Hallmark,prerank,-1.1704038770605243,0.20431310786914236
Acc7,Neuroinflammation,Hallmark,prerank,-1.151477224657057,0.22832704741379312
Acc7,Neuroinflammation,Hallmark,prerank,1.100670751034844,0.4922360248447205
Acc7,Neuroinflammation,Hallmark,prerank,1.0374412526030377,0.4575569358178054
Acc7,Neuroinflammation,Hallmark,prerank,-1.0017281374794464,0.5186606391925989
Acc7,Neuroinflammation,Hallmark,prerank,-0.9492626310786888,0.6314142036124795
Acc7,Neuroinflammation,Hallmark,prerank,0.9038401291086394,0.7057453416149069
Acc7,Neuroinflammation,Hallmark,prerank,-0.8352089622261674,0.8703388131515637
Acc7,Neuroinflammation,Hallmark,prerank,-0.8184890186972714,0.880412421630094
Acc7,Neuroinflammation,Hallmark,prerank,-0.6890781198928724,0.994133141762452
Acc7,Neuroinflammation,Hallmark,prerank,-0.5137296016246657,0.9997306034482759
Acc3,Obesity/GLP-1R,KEGG,prerank,1.7754740857951907,0.7654361860619103
Acc3,Obesity/GLP-1R,KEGG,prerank,1.7447358326883153,0.5065386525409701
Acc3,Obesity/GLP-1R,KEGG,prerank,1.7166504487394627,0.4089830601997462
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.7166256449801076,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.7153187587291092,0.3095513987750373
Acc3,Obesity/GLP-1R,KEGG,prerank,1.6918552005037166,0.2904154941234895
Acc3,Obesity/GLP-1R,KEGG,prerank,1.614824135076121,0.4089830601997462
Acc3,Obesity/GLP-1R,KEGG,prerank,1.5977639735930396,0.3811100338165394
Acc3,Obesity/GLP-1R,KEGG,prerank,1.5966222069216904,0.3348783314020857
Acc3,Obesity/GLP-1R,KEGG,prerank,1.5885601358744186,0.3126781805808457
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.5489897140083868,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.5474860478514139,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.530484838441626,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.5143762889507888,0.47727197483860284
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.5019442344443856,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.4940547445242025,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.4374781492029365,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.433111689569991,0.7296203217408316
Acc3,Obesity/GLP-1R,KEGG,prerank,1.429433615557412,0.6810130773050819
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.4201421731681865,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.41954364905568,0.66066494339959
Acc3,Obesity/GLP-1R,KEGG,prerank,1.3946863454848586,0.7043299359141107
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.3918056650097204,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.3724777982360317,0.7286652320256028
Acc3,Obesity/GLP-1R,KEGG,prerank,1.366822214062001,0.7056364840258236
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.354254047089489,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.346988864898976,0.7382883628538321
Acc3,Obesity/GLP-1R,KEGG,prerank,1.3258743548203986,0.7723151060346889
Acc3,Obesity/GLP-1R,KEGG,prerank,1.3177328164988589,0.7630664145880344
Acc3,Obesity/GLP-1R,KEGG,prerank,1.2838817155151354,0.8644926336699222
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.2654898315070733,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.257314383616439,0.9305302654085968
Acc3,Obesity/GLP-1R,KEGG,prerank,1.2551946426692806,0.9010248152774224
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.2379498493832797,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.2362215298457777,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.234405293835489,0.9455388180764774
Acc3,Obesity/GLP-1R,KEGG,prerank,1.2247767201888824,0.9497599735143187
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.2243021928947682,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.223084950213727,0.9185234232742922
Acc3,Obesity/GLP-1R,KEGG,prerank,1.2081970318798567,0.9541975984617933
Acc3,Obesity/GLP-1R,KEGG,prerank,1.2016379425641908,0.9517923816880943
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1963508588231715,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1913477953233613,0.9692576914891101
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1839401090666677,0.9696042559749757
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1629177336325116,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1549439868406797,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1546311461063248,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1531663226880533,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1495148149600065,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1440869607449164,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1436457673397102,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1396454556782611,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1303190061575792,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1284256797767174,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1234152003554567,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1173323880607142,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1164127198347225,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.1162079468078812,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1075390000568102,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.1052931690097065,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0991216709640572,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.087730952089063,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0866840253942838,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0829273975129388,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.077610913869774,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0748102387448764,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0716007103229026,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0704954085055045,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0681220026227412,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0679469246567945,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.067641389656778,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0664521970231493,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0548667328107126,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0493518249820755,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0487198172127332,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.046305035093353,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0353007833007404,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.024160767426828,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0192866133502627,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0182387269748587,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-1.0149451890715855,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,1.0054954324904677,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9989575413309962,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9934066603190695,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9886001757459433,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9878329483947644,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9870609435844088,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9856944496643772,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9842243954632939,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9837886719942351,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9802705751174029,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9773183104535804,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9725084997345771,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9721282951092048,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9699727129726398,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9584526877627045,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9567256653370252,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9553894723806349,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9404728038765384,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9382106733385481,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9381353394357148,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9339263929346283,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9317471559257915,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9296203787922487,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9250567625785197,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9164550972346768,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9069758552110193,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9064561582135516,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.905684412279194,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9033529916014016,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.9021042705715885,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.9001991675254561,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8997365134969076,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8970912557730021,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.896987906323642,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8941807127308088,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.890731912580796,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8904634468109599,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8888643825021537,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8866475760269332,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8859662943128049,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8849549041584394,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.884534922196025,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8842969451625874,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8831227794116124,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8828665855542251,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8714354460621138,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8694768702933071,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8652541066361648,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8617909675578913,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8604179302681,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8597371166120549,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8577359675506953,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8554376493560413,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8544152292179237,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8534044387176711,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8516524858250589,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8451605735743928,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.843808902985557,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8435980359792168,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8394651733552567,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8377022832895158,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8303083272030114,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8300833475824445,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8245988435538034,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8241876448565201,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8208038473344997,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.818129509618195,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.8137816719338021,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8093224520133533,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8042930024822277,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.8019069489610479,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7986112336009775,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7977278617643934,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7880824317935738,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7872067693115331,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7852473620762194,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7837794136489642,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7830463296345946,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7790553776574687,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7776827318624707,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7772190157576124,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7753886083080719,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7742029136438641,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7725487721957213,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.770663402099759,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7697319879733406,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7688771915291288,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7681692816114717,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7651070266568163,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7594614049552824,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7582529536438074,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7561654191409897,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7530250303158046,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7464144640515026,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7446383933086098,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7413043132615046,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7400612238059551,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7382478080641648,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7374655752411249,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7347556628040753,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7316137071751884,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7280385913833711,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7274179709919234,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7265102776105787,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7240315799074589,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7224782504963646,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7202412343590036,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7194190720394794,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7191017564734966,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7180829124137191,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.711081953594798,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7081956203595436,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.7061969385979412,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.705560817739054,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.701569877425561,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.700936176561668,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.7002863127578791,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6995212181912049,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6944565510481338,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6931719181586108,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.691517462370372,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6892051332174026,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6891637160350581,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6880446386606671,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6874529602176651,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6865204292728909,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6861090056230411,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6822030933780121,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6809722790543002,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6807849031397183,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6781583129241615,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6743527371257808,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6636503790003363,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.661784963144423,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6607869332635518,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6585196162392724,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6570745609312728,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6525421744244179,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6504830696333337,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6501642398234325,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6479709482447775,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6466078389788521,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6460984018273371,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.637321241627827,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6359229681496196,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.633645956913377,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6323611092719784,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6282302674106438,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6267162630028796,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6228284371368499,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6196250185920379,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6192934291686589,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6181075886534535,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6174852212849012,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6170636722580094,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6152465123439256,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6114966172348824,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,-0.6102961311827163,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6068922664883077,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.604416850890708,1.0
Acc3,Obesity/GLP-1R,KEGG,prerank,0.6030423257044489,1.0
