input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME
Rhpn2,Rhpn2,52428,ENSMUSG00000030494,"rhophilin, Rho GTPase binding protein 2"
Rian,Rian,75745,NA,RNA imprinted and accumulated in nucleus
Ribc1,Ribc1,66611,ENSMUSG00000025257,RIB43A domain with coiled-coils 1
Ribc2,Ribc2,67747,ENSMUSG00000022431,RIB43A domain with coiled-coils 2
Ric3,Ric3,320360,ENSMUSG00000048330,RIC3 acetylcholine receptor chaperone
Ric8,Ric8,NA,NA,NA
Ric8b,Ric8b,237422,ENSMUSG00000035620,RIC8 guanine nucleotide exchange factor B
Rictor,Rictor,78757,ENSMUSG00000050310,"RPTOR independent companion of MTOR, complex 2"
Rif1,Rif1,51869,ENSMUSG00000036202,replication timing regulatory factor 1
Riiad1,Riiad1,66353,ENSMUSG00000028139,regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1
Rilp,Rilp,280408,ENSMUSG00000038195,Rab interacting lysosomal protein
Rilpl1,Rilpl1,75695,ENSMUSG00000029392,Rab interacting lysosomal protein-like 1
Rilpl2,Rilpl2,80291,ENSMUSG00000029401,Rab interacting lysosomal protein-like 2
Rimbp2,Rimbp2,231760,ENSMUSG00000029420,RIMS binding protein 2
Rimbp3,Rimbp3,239731,ENSMUSG00000071636,RIMS binding protein 3
Rimkla,Rimkla,194237,ENSMUSG00000048899,ribosomal modification protein rimK-like family member A
Rimklb,Rimklb,108653,ENSMUSG00000040649,ribosomal modification protein rimK-like family member B
Rims1,Rims1,116837,ENSMUSG00000041670,regulating synaptic membrane exocytosis 1
Rims2,Rims2,116838,ENSMUSG00000037386,regulating synaptic membrane exocytosis 2
Rims3,Rims3,242662,ENSMUSG00000032890,regulating synaptic membrane exocytosis 3
Rims4,Rims4,241770,ENSMUSG00000035226,regulating synaptic membrane exocytosis 4
Rin1,Rin1,225870,ENSMUSG00000024883,Ras and Rab interactor 1
Rin2,Rin2,74030,ENSMUSG00000001768,Ras and Rab interactor 2
Rin3,Rin3,217835,ENSMUSG00000044456,Ras and Rab interactor 3
Ring1,Ring1,19763,ENSMUSG00000024325,ring finger protein 1
Rinl,Rinl,320435,ENSMUSG00000051735,Ras and Rab interactor-like
Rint1,Rint1,72772,ENSMUSG00000028999,RAD50 interactor 1
Riok1,Riok1,71340,ENSMUSG00000021428,RIO kinase 1
Riok2,Riok2,67045,ENSMUSG00000116564,RIO kinase 2
Riok3,Riok3,66878,ENSMUSG00000024404,RIO kinase 3
Ripk1,Ripk1,19766,ENSMUSG00000021408,receptor (TNFRSF)-interacting serine-threonine kinase 1
Ripk2,Ripk2,192656,ENSMUSG00000041135,receptor (TNFRSF)-interacting serine-threonine kinase 2
Ripk3,Ripk3,56532,ENSMUSG00000022221,receptor-interacting serine-threonine kinase 3
Ripk4,Ripk4,72388,ENSMUSG00000005251,receptor-interacting serine-threonine kinase 4
Ripply1,Ripply1,622473,ENSMUSG00000072945,ripply transcriptional repressor 1
Ripply2,Ripply2,382089,ENSMUSG00000047897,ripply transcriptional repressor 2
Ripply3,Ripply3,170765,ENSMUSG00000022941,ripply transcriptional repressor 3
Rit1,Rit1,19769,ENSMUSG00000028057,Ras-like without CAAX 1
Rit2,Rit2,19762,ENSMUSG00000057455,Ras-like without CAAX 2
Rita1,Rita1,100764,ENSMUSG00000029600,RBPJ interacting and tubulin associated 1
Rlbp1,Rlbp1,19771,ENSMUSG00000039194,retinaldehyde binding protein 1
Rlf,Rlf,109263,ENSMUSG00000049878,rearranged L-myc fusion sequence
Rlim,Rlim,19820,ENSMUSG00000056537,"ring finger protein, LIM domain interacting"
Rln1,Rln1,19773,ENSMUSG00000039097,relaxin 1
Rln3,Rln3,212108,ENSMUSG00000045232,relaxin 3
Rltpr,Rltpr,NA,NA,NA
Rmdn1,Rmdn1,66302,ENSMUSG00000028229,regulator of microtubule dynamics 1
Rmdn2,Rmdn2,381110,ENSMUSG00000036368,regulator of microtubule dynamics 2
Rmdn3,Rmdn3,67809,ENSMUSG00000070730,regulator of microtubule dynamics 3
Rmi1,Rmi1,74386,ENSMUSG00000035367,RecQ mediated genome instability 1
Rmi2,Rmi2,223970,ENSMUSG00000037991,RecQ mediated genome instability 2
Rmnd1,Rmnd1,66084,ENSMUSG00000019763,required for meiotic nuclear division 1 homolog
Rmnd5a,Rmnd5a,68477,ENSMUSG00000002222,required for meiotic nuclear division 5 homolog A
Rmnd5b,Rmnd5b,66089,ENSMUSG00000001054,required for meiotic nuclear division 5 homolog B
Rmrp,Rmrp,19782,ENSMUSG00000088088,RNA component of mitochondrial RNAase P
Rmst,Rmst,110333,ENSMUSG00000112117,rhabdomyosarcoma 2 associated transcript (non-coding RNA)
Rn4.5s,Rn4.5s,19799,NA,4.5S RNA
Rn45s,Rn45s,100861531,NA,45S pre-ribosomal RNA
Rnase1,Rnase1,19752,ENSMUSG00000035896,"ribonuclease, RNase A family, 1 (pancreatic)"
Rnase10,Rnase10,75019,ENSMUSG00000021872,"ribonuclease, RNase A family, 10 (non-active)"
Rnase11,Rnase11,497113,ENSMUSG00000059648,"ribonuclease, RNase A family, 11 (non-active)"
Rnase12,Rnase12,497106,ENSMUSG00000068407,"ribonuclease, RNase A family, 12 (non-active)"
Rnase13,Rnase13,497071,ENSMUSG00000068392,"ribonuclease, RNase A family, 13 (non-active)"
Rnase2a,Rnase2a,93726,ENSMUSG00000047222,"ribonuclease, RNase A family, 2A (liver, eosinophil-derived neurotoxin)"
Rnase2b,Rnase2b,54159,ENSMUSG00000059606,"ribonuclease, RNase A family, 2B (liver, eosinophil-derived neurotoxin)"
Rnase4,Rnase4,58809,ENSMUSG00000021876,"ribonuclease, RNase A family 4"
Rnase6,Rnase6,78416,ENSMUSG00000021880,"ribonuclease, RNase A family, 6"
Rnase9,Rnase9,328401,ENSMUSG00000052382,"ribonuclease, RNase A family, 9 (non-active)"
Rnaseh1,Rnaseh1,19819,ENSMUSG00000020630,ribonuclease H1
Rnaseh2a,Rnaseh2a,69724,ENSMUSG00000052926,"ribonuclease H2, large subunit"
Rnaseh2b,Rnaseh2b,67153,ENSMUSG00000021932,"ribonuclease H2, subunit B"
Rnaseh2c,Rnaseh2c,68209,ENSMUSG00000024925,"ribonuclease H2, subunit C"
Rnasek,Rnasek,52898,ENSMUSG00000093989,"ribonuclease, RNase K"
Rnasel,Rnasel,24014,ENSMUSG00000066800,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)"
Rnaset2a,Rnaset2a,100037283,ENSMUSG00000095687,ribonuclease T2A
Rnaset2b,Rnaset2b,68195,ENSMUSG00000094724,ribonuclease T2B
Rnd1,Rnd1,223881,ENSMUSG00000054855,Rho family GTPase 1
Rnd2,Rnd2,11858,ENSMUSG00000001313,Rho family GTPase 2
Rnd3,Rnd3,74194,ENSMUSG00000017144,Rho family GTPase 3
Rnf10,Rnf10,50849,ENSMUSG00000041740,ring finger protein 10
Rnf103,Rnf103,22644,ENSMUSG00000052656,ring finger protein 103
Rnf11,Rnf11,29864,ENSMUSG00000028557,ring finger protein 11
Rnf111,Rnf111,93836,ENSMUSG00000032217,ring finger 111
Rnf112,Rnf112,22671,ENSMUSG00000010086,ring finger protein 112
Rnf113a1,Rnf113a1,69942,ENSMUSG00000036537,ring finger protein 113A1
Rnf113a2,Rnf113a2,66381,ENSMUSG00000098134,ring finger protein 113A2
Rnf114,Rnf114,81018,ENSMUSG00000006418,ring finger protein 114
Rnf115,Rnf115,67845,ENSMUSG00000028098,ring finger protein 115
Rnf121,Rnf121,75212,ENSMUSG00000070426,ring finger protein 121
Rnf122,Rnf122,68867,ENSMUSG00000039328,ring finger protein 122
Rnf123,Rnf123,84585,ENSMUSG00000041528,ring finger protein 123
Rnf125,Rnf125,67664,ENSMUSG00000033107,ring finger protein 125
Rnf126,Rnf126,70294,ENSMUSG00000035890,ring finger protein 126
Rnf128,Rnf128,66889,ENSMUSG00000031438,ring finger protein 128
Rnf13,Rnf13,24017,ENSMUSG00000036503,ring finger protein 13
Rnf130,Rnf130,59044,ENSMUSG00000020376,ring finger protein 130
Rnf133,Rnf133,386611,ENSMUSG00000051956,ring finger protein 133
Rnf135,Rnf135,71956,ENSMUSG00000020707,ring finger protein 135
Rnf138,Rnf138,56515,ENSMUSG00000024317,ring finger protein 138
Rnf138rt1,Rnf138rt1,74264,ENSMUSG00000083695,"ring finger protein 138, retrogene 1"
Rnf139,Rnf139,75841,ENSMUSG00000037075,ring finger protein 139
Rnf14,Rnf14,56736,ENSMUSG00000060450,ring finger protein 14
Rnf141,Rnf141,67150,ENSMUSG00000030788,ring finger protein 141
Rnf144a,Rnf144a,108089,ENSMUSG00000020642,ring finger protein 144A
Rnf144b,Rnf144b,218215,ENSMUSG00000038068,ring finger protein 144B
Rnf145,Rnf145,74315,ENSMUSG00000019189,ring finger protein 145
Rnf146,Rnf146,68031,ENSMUSG00000038876,ring finger protein 146
Rnf148,Rnf148,71300,ENSMUSG00000078179,ring finger protein 148
Rnf149,Rnf149,67702,ENSMUSG00000048234,ring finger protein 149
Rnf150,Rnf150,330812,ENSMUSG00000047747,ring finger protein 150
Rnf151,Rnf151,67504,ENSMUSG00000008482,ring finger protein 151
Rnf152,Rnf152,320311,ENSMUSG00000047496,ring finger protein 152
Rnf157,Rnf157,217340,ENSMUSG00000052949,ring finger protein 157
Rnf165,Rnf165,NA,NA,NA
Rnf166,Rnf166,68718,ENSMUSG00000014470,ring finger protein 166
Rnf167,Rnf167,70510,ENSMUSG00000040746,ring finger protein 167
Rnf168,Rnf168,70238,ENSMUSG00000014074,ring finger protein 168
Rnf169,Rnf169,108937,ENSMUSG00000058761,ring finger protein 169
Rnf17,Rnf17,30054,ENSMUSG00000000365,ring finger protein 17
Rnf170,Rnf170,77733,ENSMUSG00000013878,ring finger protein 170
Rnf180,Rnf180,71816,ENSMUSG00000021720,ring finger protein 180
Rnf181,Rnf181,66510,ENSMUSG00000055850,ring finger protein 181
Rnf182,Rnf182,328234,ENSMUSG00000044164,ring finger protein 182
Rnf183,Rnf183,76072,ENSMUSG00000063851,ring finger protein 183
Rnf185,Rnf185,193670,ENSMUSG00000020448,ring finger protein 185
Rnf186,Rnf186,66825,ENSMUSG00000070661,ring finger protein 186
Rnf187,Rnf187,108660,ENSMUSG00000020496,ring finger protein 187
Rnf19a,Rnf19a,30945,ENSMUSG00000022280,ring finger protein 19A
Rnf19b,Rnf19b,75234,ENSMUSG00000028793,ring finger protein 19B
Rnf2,Rnf2,19821,ENSMUSG00000026484,ring finger protein 2
Rnf20,Rnf20,109331,ENSMUSG00000028309,ring finger protein 20
Rnf207,Rnf207,433809,ENSMUSG00000058498,ring finger protein 207
Rnf208,Rnf208,68846,ENSMUSG00000044628,ring finger protein 208
Rnf214,Rnf214,235315,ENSMUSG00000042790,ring finger protein 214
Rnf215,Rnf215,71673,ENSMUSG00000003581,ring finger protein 215
Rnf216,Rnf216,108086,ENSMUSG00000045078,ring finger protein 216
Rnf217,Rnf217,268291,ENSMUSG00000063760,ring finger protein 217
Rnf219,Rnf219,NA,NA,NA
Rnf220,Rnf220,66743,ENSMUSG00000028677,ring finger protein 220
Rnf222,Rnf222,320040,ENSMUSG00000046490,ring finger protein 222
Rnf223,Rnf223,100045778,ENSMUSG00000110404,ring finger 223
Rnf224,Rnf224,329360,ENSMUSG00000089953,ring finger protein 224
Rnf24,Rnf24,51902,ENSMUSG00000048911,ring finger protein 24
Rnf25,Rnf25,57751,ENSMUSG00000026171,ring finger protein 25
Rnf26,Rnf26,213211,ENSMUSG00000053128,ring finger protein 26
Rnf31,Rnf31,268749,ENSMUSG00000047098,ring finger protein 31
Rnf32,Rnf32,56874,ENSMUSG00000029130,ring finger protein 32
Rnf34,Rnf34,80751,ENSMUSG00000029474,ring finger protein 34
Rnf38,Rnf38,73469,ENSMUSG00000035696,ring finger protein 38
Rnf39,Rnf39,386454,ENSMUSG00000036492,ring finger protein 39
Rnf4,Rnf4,19822,ENSMUSG00000029110,ring finger protein 4
Rnf40,Rnf40,233900,ENSMUSG00000030816,ring finger protein 40
Rnf41,Rnf41,67588,ENSMUSG00000025373,ring finger protein 41
Rnf43,Rnf43,207742,ENSMUSG00000034177,ring finger protein 43
Rnf44,Rnf44,105239,ENSMUSG00000034928,ring finger protein 44
Rnf5,Rnf5,54197,ENSMUSG00000015478,ring finger protein 5
Rnf6,Rnf6,74132,ENSMUSG00000029634,ring finger protein (C3H2C3 type) 6
Rnf7,Rnf7,19823,ENSMUSG00000051234,ring finger protein 7
Rnf8,Rnf8,58230,ENSMUSG00000090083,ring finger protein 8
Rnft1,Rnft1,76892,ENSMUSG00000020521,"ring finger protein, transmembrane 1"
Rnft2,Rnft2,269695,ENSMUSG00000032850,"ring finger protein, transmembrane 2"
Rngtt,Rngtt,24018,ENSMUSG00000028274,RNA guanylyltransferase and 5'-phosphatase
Rnh1,Rnh1,107702,ENSMUSG00000038650,ribonuclease/angiogenin inhibitor 1
Rnls,Rnls,67795,ENSMUSG00000071573,"renalase, FAD-dependent amine oxidase"
Rnmt,Rnmt,67897,ENSMUSG00000009535,RNA (guanine-7-) methyltransferase
Rnmtl1,Rnmtl1,NA,NA,NA
Rnpc3,Rnpc3,67225,ENSMUSG00000027981,"RNA-binding region (RNP1, RRM) containing 3"
Rnpep,Rnpep,215615,ENSMUSG00000041926,arginyl aminopeptidase (aminopeptidase B)
Rnpepl1,Rnpepl1,108657,ENSMUSG00000026269,arginyl aminopeptidase (aminopeptidase B)-like 1
Rnps1,Rnps1,19826,ENSMUSG00000034681,RNA binding protein with serine rich domain 1
Rnu11,Rnu11,353373,NA,U11 small nuclear RNA
Rnu12,Rnu12,104307,ENSMUSG00000065176,"RNA U12, small nuclear"
Rnu6,Rnu6,19862,ENSMUSG00000119272,U6 small nuclear RNA
Rnu7,Rnu7,19866,ENSMUSG00000089083,U7 small nuclear RNA
Rnu73b,Rnu73b,NA,NA,NA
Robo1,Robo1,19876,ENSMUSG00000022883,roundabout guidance receptor 1
Robo2,Robo2,268902,ENSMUSG00000052516,roundabout guidance receptor 2
Robo3,Robo3,19649,ENSMUSG00000032128,roundabout guidance receptor 3
Robo4,Robo4,74144,ENSMUSG00000032125,roundabout guidance receptor 4
Rock1,Rock1,19877,ENSMUSG00000024290,Rho-associated coiled-coil containing protein kinase 1
Rock2,Rock2,19878,ENSMUSG00000020580,Rho-associated coiled-coil containing protein kinase 2
Rogdi,Rogdi,66049,ENSMUSG00000022540,rogdi homolog
Rom1,Rom1,19881,ENSMUSG00000071648,rod outer segment membrane protein 1
Romo1,Romo1,67067,ENSMUSG00000067847,reactive oxygen species modulator 1
Ropn1,Ropn1,76378,ENSMUSG00000022832,"ropporin, rhophilin associated protein 1"
Ropn1l,Ropn1l,252967,ENSMUSG00000022236,ropporin 1-like
Ror1,Ror1,26563,ENSMUSG00000035305,receptor tyrosine kinase-like orphan receptor 1
Ror2,Ror2,26564,ENSMUSG00000021464,receptor tyrosine kinase-like orphan receptor 2
Rora,Rora,19883,ENSMUSG00000032238,RAR-related orphan receptor alpha
Rorb,Rorb,225998,ENSMUSG00000036192,RAR-related orphan receptor beta
Rorc,Rorc,19885,ENSMUSG00000028150,RAR-related orphan receptor gamma
Ros1,Ros1,19886,ENSMUSG00000019893,Ros1 proto-oncogene
Rp1,Rp1,19888,ENSMUSG00000025900,retinitis pigmentosa 1 (human)
Rp1l1,Rp1l1,271209,ENSMUSG00000046049,retinitis pigmentosa 1 homolog like 1
Rp2h,Rp2h,NA,NA,NA
Rp9,Rp9,55934,ENSMUSG00000032239,retinitis pigmentosa 9 (human)
Rpa1,Rpa1,68275,ENSMUSG00000000751,replication protein A1
Rpa2,Rpa2,19891,ENSMUSG00000028884,replication protein A2
Rpa3,Rpa3,68240,ENSMUSG00000012483,replication protein A3
Rpain,Rpain,69723,ENSMUSG00000018449,RPA interacting protein
Rpap1,Rpap1,68925,ENSMUSG00000034032,RNA polymerase II associated protein 1
Rpap2,Rpap2,231571,ENSMUSG00000033773,RNA polymerase II associated protein 2
Rpap3,Rpap3,71919,ENSMUSG00000022466,RNA polymerase II associated protein 3
Rpe,Rpe,66646,ENSMUSG00000026005,ribulose-5-phosphate-3-epimerase
Rpe65,Rpe65,19892,ENSMUSG00000028174,retinal pigment epithelium 65
Rpf1,Rpf1,70285,ENSMUSG00000028187,ribosome production factor 1 homolog
Rpf2,Rpf2,67239,ENSMUSG00000038510,ribosome production factor 2 homolog
Rpgr,Rpgr,19893,ENSMUSG00000031174,retinitis pigmentosa GTPase regulator
Rpgrip1,Rpgrip1,77945,ENSMUSG00000057132,retinitis pigmentosa GTPase regulator interacting protein 1
Rpgrip1l,Rpgrip1l,244585,ENSMUSG00000033282,Rpgrip1-like
Rph3a,Rph3a,19894,ENSMUSG00000029608,rabphilin 3A
Rph3al,Rph3al,380714,ENSMUSG00000020847,rabphilin 3A-like (without C2 domains)
Rpia,Rpia,19895,ENSMUSG00000053604,ribose 5-phosphate isomerase A
Rpl10,Rpl10,110954,ENSMUSG00000008682,ribosomal protein L10
Rpl10a,Rpl10a,19896,ENSMUSG00000037805,ribosomal protein L10A
Rpl10l,Rpl10l,238217,ENSMUSG00000060499,ribosomal protein L10-like
Rpl11,Rpl11,67025,ENSMUSG00000059291,ribosomal protein L11
Rpl12,Rpl12,269261,ENSMUSG00000038900,ribosomal protein L12
Rpl13,Rpl13,270106,ENSMUSG00000000740,ribosomal protein L13
Rpl13a,Rpl13a,22121,ENSMUSG00000074129,ribosomal protein L13A
Rpl14,Rpl14,67115,ENSMUSG00000025794,ribosomal protein L14
Rpl14-ps1,Rpl14-ps1,100040970,ENSMUSG00000046721,"ribosomal protein L14, pseudogene 1"
Rpl15,Rpl15,66480,ENSMUSG00000012405,ribosomal protein L15
Rpl17,Rpl17,319195,ENSMUSG00000062328,ribosomal protein L17
Rpl18,Rpl18,19899,ENSMUSG00000059070,ribosomal protein L18
Rpl18a,Rpl18a,76808,ENSMUSG00000045128,ribosomal protein L18A
Rpl19,Rpl19,19921,ENSMUSG00000017404,ribosomal protein L19
Rpl21,Rpl21,19933,ENSMUSG00000041453,ribosomal protein L21
Rpl22,Rpl22,19934,ENSMUSG00000028936,ribosomal protein L22
Rpl22l1,Rpl22l1,68028,ENSMUSG00000039221,ribosomal protein L22 like 1
Rpl23,Rpl23,65019,ENSMUSG00000071415,ribosomal protein L23
Rpl23a,Rpl23a,268449,ENSMUSG00000058546,ribosomal protein L23A
Rpl24,Rpl24,68193,ENSMUSG00000098274,ribosomal protein L24
Rpl26,Rpl26,19941,ENSMUSG00000060938,ribosomal protein L26
Rpl27,Rpl27,19942,ENSMUSG00000063316,ribosomal protein L27
Rpl27a,Rpl27a,26451,ENSMUSG00000046364,ribosomal protein L27A
Rpl28,Rpl28,19943,ENSMUSG00000030432,ribosomal protein L28
Rpl29,Rpl29,19944,ENSMUSG00000048758,ribosomal protein L29
Rpl3,Rpl3,27367,ENSMUSG00000060036,ribosomal protein L3
Rpl30,Rpl30,19946,ENSMUSG00000058600,ribosomal protein L30
Rpl31,Rpl31,114641,ENSMUSG00000073702,ribosomal protein L31
Rpl31-ps12,Rpl31-ps12,665562,ENSMUSG00000116648,"ribosomal protein L31, pseudogene 1 2"
Rpl32,Rpl32,19951,ENSMUSG00000057841,ribosomal protein L32
Rpl34,Rpl34,68436,ENSMUSG00000062006,ribosomal protein L34
Rpl34-ps1,Rpl34-ps1,619547,ENSMUSG00000068396,"ribosomal protein L34, pseudogene 1"
Rpl35,Rpl35,66489,ENSMUSG00000062997,ribosomal protein L35
Rpl35a,Rpl35a,57808,ENSMUSG00000060636,ribosomal protein L35A
Rpl36,Rpl36,54217,ENSMUSG00000057863,ribosomal protein L36
Rpl36a,Rpl36a,19982,ENSMUSG00000079435,ribosomal protein L36A
Rpl36al,Rpl36al,66483,ENSMUSG00000049751,ribosomal protein L36A-like
Rpl37,Rpl37,67281,ENSMUSG00000041841,ribosomal protein L37
Rpl37a,Rpl37a,19981,ENSMUSG00000046330,ribosomal protein L37a
Rpl38,Rpl38,67671,ENSMUSG00000057322,ribosomal protein L38
Rpl39,Rpl39,67248,ENSMUSG00000079641,ribosomal protein L39
Rpl39l,Rpl39l,68172,ENSMUSG00000039209,ribosomal protein L39-like
Rpl3l,Rpl3l,66211,ENSMUSG00000002500,ribosomal protein L3-like
Rpl4,Rpl4,67891,ENSMUSG00000032399,ribosomal protein L4
Rpl41,Rpl41,67945,ENSMUSG00000093674,ribosomal protein L41
Rpl5,Rpl5,100503670,ENSMUSG00000058558,ribosomal protein L5
Rpl6,Rpl6,19988,ENSMUSG00000029614,ribosomal protein L6
Rpl7,Rpl7,19989,ENSMUSG00000043716,ribosomal protein L7
Rpl7a,Rpl7a,27176,ENSMUSG00000062647,ribosomal protein L7A
Rpl7l1,Rpl7l1,66229,ENSMUSG00000063888,ribosomal protein L7-like 1
Rpl8,Rpl8,26961,ENSMUSG00000003970,ribosomal protein L8
Rpl9,Rpl9,20005,ENSMUSG00000047215,ribosomal protein L9
Rplp0,Rplp0,11837,ENSMUSG00000067274,ribosomal protein lateral stalk subunit P0
Rplp1,Rplp1,56040,ENSMUSG00000007892,ribosomal protein lateral stalk subunit P1
Rplp2,Rplp2,67186,ENSMUSG00000025508,ribosomal protein lateral stalk subunit P2
Rplp2-ps1,Rplp2-ps1,665931,NA,"ribosomal protein lateral stalk subunit P2, pseudogene 1"
Rpn1,Rpn1,103963,ENSMUSG00000030062,ribophorin I
Rpn2,Rpn2,20014,ENSMUSG00000027642,ribophorin II
Rpp14,Rpp14,67053,ENSMUSG00000023156,ribonuclease P 14 subunit
Rpp21,Rpp21,67676,ENSMUSG00000024446,ribonuclease P 21 subunit
Rpp25,Rpp25,102614,ENSMUSG00000062309,ribonuclease P/MRP 25 subunit
Rpp25l,Rpp25l,69961,ENSMUSG00000036114,ribonuclease P/MRP 25 subunit-like
Rpp30,Rpp30,54364,ENSMUSG00000024800,ribonuclease P/MRP 30 subunit
Rpp38,Rpp38,227522,ENSMUSG00000049950,ribonuclease P/MRP 38 subunit
Rpp40,Rpp40,208366,ENSMUSG00000021418,ribonuclease P 40 subunit
Rpph1,Rpph1,85029,ENSMUSG00000092837,ribonuclease P RNA component H1
Rprd1a,Rprd1a,225283,ENSMUSG00000040446,regulation of nuclear pre-mRNA domain containing 1A
Rprd1b,Rprd1b,70470,ENSMUSG00000027651,regulation of nuclear pre-mRNA domain containing 1B
Rprd2,Rprd2,75137,ENSMUSG00000028106,regulation of nuclear pre-mRNA domain containing 2
Rprl1,Rprl1,19783,ENSMUSG00000106222,ribonuclease P RNA-like 1
Rprl2,Rprl2,19784,NA,ribonuclease P RNA-like 2
Rprl3,Rprl3,19785,ENSMUSG00000088025,ribonuclease P RNA-like 3
Rprm,Rprm,67874,ENSMUSG00000075334,"reprimo, TP53 dependent G2 arrest mediator candidate"
Rprml,Rprml,104582,ENSMUSG00000046215,reprimo-like
Rps10,Rps10,67097,ENSMUSG00000052146,ribosomal protein S10
Rps11,Rps11,27207,ENSMUSG00000003429,ribosomal protein S11
Rps12,Rps12,20042,ENSMUSG00000061983,ribosomal protein S12
Rps13,Rps13,68052,ENSMUSG00000090862,ribosomal protein S13
Rps14,Rps14,20044,ENSMUSG00000024608,ribosomal protein S14
Rps15,Rps15,20054,ENSMUSG00000063457,ribosomal protein S15
Rps15a,Rps15a,267019,ENSMUSG00000008683,ribosomal protein S15A
Rps15a-ps4,Rps15a-ps4,664903,NA,"ribosomal protein S15A, pseudogene 4"
Rps15a-ps6,Rps15a-ps6,100042173,NA,"ribosomal protein S15A, pseudogene 6"
Rps16,Rps16,20055,ENSMUSG00000037563,ribosomal protein S16
Rps17,Rps17,20068,ENSMUSG00000061787,ribosomal protein S17
Rps18,Rps18,20084,ENSMUSG00000008668,ribosomal protein S18
Rps19,Rps19,20085,ENSMUSG00000040952,ribosomal protein S19
Rps19-ps3,Rps19-ps3,277692,ENSMUSG00000080059,"ribosomal protein S19, pseudogene 3"
Rps19bp1,Rps19bp1,66538,ENSMUSG00000051518,ribosomal protein S19 binding protein 1
Rps2,Rps2,16898,ENSMUSG00000044533,ribosomal protein S2
Rps20,Rps20,67427,ENSMUSG00000028234,ribosomal protein S20
Rps21,Rps21,66481,ENSMUSG00000039001,ribosomal protein S21
Rps23,Rps23,66475,ENSMUSG00000049517,ribosomal protein S23
Rps24,Rps24,20088,ENSMUSG00000025290,ribosomal protein S24
Rps25,Rps25,75617,ENSMUSG00000009927,ribosomal protein S25
Rps26,Rps26,27370,ENSMUSG00000025362,ribosomal protein S26
Rps27,Rps27,57294,ENSMUSG00000090733,ribosomal protein S27
Rps27a,Rps27a,78294,ENSMUSG00000020460,ribosomal protein S27A
Rps27l,Rps27l,67941,ENSMUSG00000036781,ribosomal protein S27-like
Rps27rt,Rps27rt,100043813,ENSMUSG00000050621,"ribosomal protein S27, retrogene"
Rps28,Rps28,54127,ENSMUSG00000067288,ribosomal protein S28
Rps29,Rps29,20090,ENSMUSG00000034892,ribosomal protein S29
Rps3,Rps3,27050,ENSMUSG00000030744,ribosomal protein S3
Rps3a1,Rps3a1,20091,ENSMUSG00000028081,ribosomal protein S3A1
Rps4l,Rps4l,66184,NA,ribosomal protein S4-like
Rps4x,Rps4x,20102,ENSMUSG00000031320,"ribosomal protein S4, X-linked"
Rps5,Rps5,20103,ENSMUSG00000012848,ribosomal protein S5
Rps6,Rps6,20104,ENSMUSG00000028495,ribosomal protein S6
Rps6ka1,Rps6ka1,20111,ENSMUSG00000003644,ribosomal protein S6 kinase polypeptide 1
Rps6ka2,Rps6ka2,20112,ENSMUSG00000023809,"ribosomal protein S6 kinase, polypeptide 2"
Rps6ka3,Rps6ka3,110651,ENSMUSG00000031309,ribosomal protein S6 kinase polypeptide 3
