gene_symbol,n_groups,predominant_direction,n_up,n_down,mean_log2FC,groups
1110059g10rik,2,UP,1,1,0.01673262308854806,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Slc15a4,2,UP,1,1,0.015990112288787703,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Slc24a2,2,UP,1,1,0.0157905708174661,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fmn2,2,UP,1,1,0.015741372189160385,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Drosha,2,UP,1,1,0.015122661187842945,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dzip3,2,UP,1,1,0.015032066280514247,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Donson,2,UP,1,1,0.0144767769033146,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Peg3,2,UP,1,1,0.014350833061574142,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1_MK_801
Nipsnap3b,2,UP,1,1,0.014228074225779097,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801
Smarcc2,2,UP,1,1,0.013899475340811596,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Lsm3,2,UP,1,1,0.013879651050146949,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dip2c,2,UP,1,1,0.013821692101105343,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Kctd18,2,UP,1,1,0.013297497779947196,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Fam122a,2,UP,1,1,0.012952547248196888,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_LT_A_Ex
Kbtbd2,2,UP,1,1,0.012888175872732846,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Unc50,2,UP,1,1,0.012879548744563707,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Gm2000,2,UP,1,1,0.012848158491689798,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tmtc1,2,UP,1,1,0.012374356369235853,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Rad17,2,UP,1,1,0.01198875882943809,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Atrn,2,UP,1,1,0.011790546021660298,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fmn1,2,UP,1,1,0.011380564876847216,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Strn,2,UP,1,1,0.0111618793247652,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ap1g2,2,UP,1,1,0.010345016172981197,Acc3_brainstem_GLP_1;Acc8_hippocampus_ST_A_Ex_KD
Cebpzos,2,UP,1,1,0.010258979738801952,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zbtb38,2,UP,1,1,0.010147950752396245,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dzip1,2,UP,1,1,0.0097606399790105,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex
Clcn5,2,UP,1,1,0.009721495251675955,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Large1,2,UP,1,1,0.009313227188217504,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mdga2,2,UP,1,1,0.009005963889239244,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
Ankrd34b,2,UP,1,1,0.008796067239380506,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Trim30a,2,UP,1,1,0.008551739554161775,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Morf4l2,2,UP,1,1,0.008499476718396251,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Sox6,2,UP,1,1,0.008451780017676352,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Anp32b,2,UP,1,1,0.008344661853222343,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Nup214,2,UP,1,1,0.008153568723020796,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Golga2,2,UP,1,1,0.007855359306991952,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Lrp4,2,UP,1,1,0.007649585490594857,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Stxbp5,2,UP,1,1,0.007616514205734032,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dag1,2,UP,1,1,0.0074768475633128495,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Nae1,2,UP,1,1,0.007287339143058763,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Atrnl1,2,UP,1,1,0.00726033515781796,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Eea1,2,UP,1,1,0.007197352517817154,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ccdc57,2,UP,1,1,0.00691777332397335,Acc3_brainstem_GLP_1_MK_801;Acc3_hypothalamus_GLP_1_MK_801
Epha5,2,UP,1,1,0.006379942409383055,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Oxsr1,2,UP,1,1,0.006333254214523354,Acc10_hippocampus_Ex4_Pre_TBI;Acc8_hypothalamus_LT_A_Ex
Uspl1,2,UP,1,1,0.0062877156665863965,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Asah2,2,UP,1,1,0.006168380644730742,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Kif3c,2,UP,1,1,0.005961500432729652,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gm20045,2,UP,1,1,0.005693170031505712,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Pgpep1l,2,UP,1,1,0.005671005079071853,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Mindy3,2,UP,1,1,0.005632483726328741,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Muc3a,2,UP,1,1,0.005448425688839603,Acc3_brainstem_GLP_1;Acc8_frontalcortex_ST_A_Ex
Tanc1,2,UP,1,1,0.005351926670998264,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zfp169,2,UP,1,1,0.005135372366020907,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Psme4,2,UP,1,1,0.004555187592523796,Acc10_hippocampus_Ex4_Pre_TBI;Acc5_arc_IP118_PY115
Resf1,2,UP,1,1,0.004276496338887631,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Rapgef1,2,UP,1,1,0.004208668372840146,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
D130043k22rik,2,UP,1,1,0.0038433472538639546,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Adar,2,UP,1,1,0.003757413108508051,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
C2cd3,2,UP,1,1,0.0035760932896619496,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Arhgap23,2,UP,1,1,0.0032791999789198445,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Kcnh2,2,UP,1,1,0.0032397763491275877,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Yes1,2,UP,1,1,0.003101921740389646,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Myrf,2,UP,1,1,0.0029749931632750415,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zbed5,2,UP,1,1,0.0027774894518750037,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Eif4g3,2,UP,1,1,0.0025168414951474982,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Sgta,2,UP,1,1,0.0023547487955331015,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Tmem151b,2,UP,1,1,0.002137517299980435,Acc5_pvn_IP118_PY115;Acc8_hypothalamus_LT_A_Ex
Cherp,2,UP,1,1,0.0020707822366607953,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Slc6a20a,2,UP,1,1,0.0017309154113795966,Acc3_brainstem_GLP_1_MK_801;Acc8_frontalcortex_LT_A_Ex
Fbxo8,2,UP,1,1,0.001380707047120372,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Wwc2,2,UP,1,1,0.0012319243006816,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_brainstem_GLP_1_MK_801
Ubxn2a,2,UP,1,1,0.0010320488994922383,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Phyhip,2,UP,1,1,0.0008670269215975135,Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Tubgcp5,2,UP,1,1,0.0007258933602543038,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zfp160,2,UP,1,1,0.000677679316220009,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Tmem132b,2,UP,1,1,0.00046747678516109725,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gbf1,2,UP,1,1,0.00042752367770775013,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cdh13,2,UP,1,1,0.00022181871700789613,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Cmtm6,2,UP,1,1,0.0001582881541792036,Acc11_hippocampus_Ex4;Acc8_frontalcortex_YA_Ex
Sstr3,2,UP,1,1,-0.00031867058874154863,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Actn4,2,UP,1,1,-0.00032507796646946696,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Thrb,2,UP,1,1,-0.0005858515850017953,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Tmcc2,2,UP,1,1,-0.000622230830105458,Acc11_hippocampus_Ex4_mTBI;Acc8_hypothalamus_LT_A_Ex
Fhod3,2,UP,1,1,-0.0006892358849718005,Acc3_brainstem_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Atf6,2,UP,1,1,-0.0008096620453300479,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gorasp2,2,UP,1,1,-0.0011280599000005054,Acc11_hippocampus_Ex4;Acc11_hippocampus_Ex4_mTBI
Galnt17,2,UP,1,1,-0.001190235821746849,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Tulp4,2,UP,1,1,-0.001225412841505652,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Ubqln4,2,UP,1,1,-0.0012653360453398488,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Klf16,2,UP,1,1,-0.002182927752705316,Acc5_arc_IP118_PY115;Acc8_hippocampus_ST_A_Ex_KD
Ablim2,2,UP,1,1,-0.0028946109836827105,Acc10_hippocampus_Ex4_Pre_TBI;Acc3_hypothalamus_GLP_1_MK_801
Sec16a,2,UP,1,1,-0.003206451241949293,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ly6a,2,UP,1,1,-0.0034636517660398963,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Paqr8,2,UP,1,1,-0.003602609897760553,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dipk1b,2,UP,1,1,-0.003946766068157859,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ankrd52,2,UP,1,1,-0.004047537235436688,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Cadps,2,UP,1,1,-0.004182810592153308,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Apbb2,2,UP,1,1,-0.004766645806716555,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cad,2,UP,1,1,-0.005437370963609647,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ubr3,2,UP,1,1,-0.0054540501218403314,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Pikfyve,2,UP,1,1,-0.005596967949741502,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Klf6,2,UP,1,1,-0.005644641944689638,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Myo9a,2,UP,1,1,-0.0057543006460264445,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Wfs1,2,UP,1,1,-0.005767891072668008,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Tial1,2,UP,1,1,-0.006138391750872246,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Med7,2,UP,1,1,-0.0063507467424797626,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ubl7,2,UP,1,1,-0.0063574405912352056,Acc3_hypothalamus_GLP_1_MK_801;Acc8_frontalcortex_LT_A_Ex
Astn1,2,UP,1,1,-0.006416462922629929,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Slc7a2,2,UP,1,1,-0.006700019020398948,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zfp109,2,UP,1,1,-0.006853854627701689,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Sez6l,2,UP,1,1,-0.006897631748821256,Acc3_brainstem_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
4930522l14rik,2,UP,1,1,-0.006942721760932691,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Dnajc11,2,UP,1,1,-0.006986479233547907,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Dnm1,2,UP,1,1,-0.007006840140852108,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Cep76,2,UP,1,1,-0.007707628753744256,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Uhrf1bp1l,2,UP,1,1,-0.007971748685993124,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Tbc1d23,2,UP,1,1,-0.008205117759373548,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ktn1,2,UP,1,1,-0.00876336023148619,Acc11_hippocampus_Ex4;Acc8_hippocampus_ST_A_Ex
Zxdc,2,UP,1,1,-0.008793773682671993,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Dmtn,2,UP,1,1,-0.008834265339305203,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ap2b1,2,UP,1,1,-0.008867222673961256,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
2610044o15rik8,2,UP,1,1,-0.00933984913620825,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Thsd7a,2,UP,1,1,-0.009762922021697484,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Zfp938,2,UP,1,1,-0.009763867670309345,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Arap2,2,UP,1,1,-0.009788064477086356,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gm14827,2,UP,1,1,-0.010170292200234049,Acc3_brainstem_GLP_1;Acc8_frontalcortex_ST_A_Ex_KD
Maneal,2,UP,1,1,-0.01062175549519355,Acc8_frontalcortex_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Pde10a,2,UP,1,1,-0.011210090315470905,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Hnrnpul1,2,UP,1,1,-0.011515390757861316,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Rbms1,2,UP,1,1,-0.011618411119071137,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Mrps14,2,UP,1,1,-0.011886511270071148,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Jph3,2,UP,1,1,-0.011993949049946606,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Fat1,2,UP,1,1,-0.012224739344901342,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Rph3a,2,UP,1,1,-0.012610687976984086,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Bri3bp,2,UP,1,1,-0.013415025554209786,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Tnip1,2,UP,1,1,-0.014124460255328694,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Rsph1,2,UP,1,1,-0.014206827117706822,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Unc79,2,UP,1,1,-0.014604631160800602,Acc3_brainstem_GLP_1_MK_801;Acc8_frontalcortex_ST_A_Ex
Gfod1,2,UP,1,1,-0.014708401124414267,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Trmt13,2,UP,1,1,-0.014748489356551958,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Rap1a,2,UP,1,1,-0.014798625225238338,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Entpd7,2,UP,1,1,-0.016051280149726954,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Eef1a2,2,UP,1,1,-0.01644555310987794,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Fbxo31,2,UP,1,1,-0.016646491243229436,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Hip1,2,UP,1,1,-0.016804366758095504,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Lrrc4c,2,UP,1,1,-0.016864466716591406,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Hk1,2,UP,1,1,-0.01692599942429371,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Spty2d1,2,UP,1,1,-0.01748527563703625,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Med13,2,UP,1,1,-0.017525053982074962,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Nucks1,2,UP,1,1,-0.01775032846292371,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Hdac11,2,UP,1,1,-0.01803817337335055,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Man2b2,2,UP,1,1,-0.018074297577050397,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Hs6st2,2,UP,1,1,-0.01865694221326425,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Rrp7a,2,UP,1,1,-0.01887302337943335,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Gsg1l,2,UP,1,1,-0.019170158898351553,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Sec22c,2,UP,1,1,-0.019744633064759057,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mro,2,UP,1,1,-0.019864849640583396,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hippocampus_ST_A_Ex
Esrrg,2,UP,1,1,-0.019992636056827884,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Gm45871,2,UP,1,1,-0.02003920384968577,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Gys1,2,UP,1,1,-0.020041870926563607,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Pak6,2,UP,1,1,-0.020064440405611547,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
A230072c01rik,2,UP,1,1,-0.02058379522911269,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Nptxr,2,UP,1,1,-0.021211525573857914,Acc8_frontalcortex_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Etl4,2,UP,1,1,-0.021683447592547395,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Mgat4a,2,UP,1,1,-0.02178413190310889,Acc5_pvn_IP118_PY115;Acc8_hippocampus_ST_A_Ex
D630045j12rik,2,UP,1,1,-0.022192971749212698,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Itpkb,2,UP,1,1,-0.0222342113978172,Acc3_brainstem_GLP_1_MK_801;Acc8_frontalcortex_YA_Ex
A230103l15rik,2,UP,1,1,-0.022651943940676433,Acc3_brainstem_GLP_1;Acc3_hypothalamus_GLP_1_MK_801
Zscan29,2,UP,1,1,-0.023433147071716454,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Acot11,2,UP,1,1,-0.023907105678469334,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Brinp3,2,UP,1,1,-0.02420837924984759,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Znfx1,2,UP,1,1,-0.024535235136028385,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Gm49654,2,UP,1,1,-0.024900091771362154,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Fcrls,2,UP,1,1,-0.024937707360867645,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex_KD
Supt5,2,UP,1,1,-0.025268830633684708,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Atg4c,2,UP,1,1,-0.025374606348586654,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Tmppe,2,UP,1,1,-0.025533936791343748,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Ddx60,2,UP,1,1,-0.02574796420128911,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Zmym4,2,UP,1,1,-0.025982988367179743,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Dlg2,2,UP,1,1,-0.02610583521092205,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Lrrc8d,2,UP,1,1,-0.026144177217807887,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
3830406c13rik,2,UP,1,1,-0.026639310034258595,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Pum1,2,UP,1,1,-0.026881012568619606,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Thoc1,2,UP,1,1,-0.027057761992427043,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Pfn2,2,UP,1,1,-0.027144106835422538,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801
Rabep1,2,UP,1,1,-0.027206787922948852,Acc11_hippocampus_Ex4_mTBI;Acc8_hippocampus_ST_A_Ex
Sirt2,2,UP,1,1,-0.027249952430916213,Acc8_hippocampus_ST_A_Ex;Acc8_hypothalamus_LT_A_Ex
Slitrk1,2,UP,1,1,-0.027347320712148307,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Dennd1a,2,UP,1,1,-0.027383121041673203,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Agt,2,UP,1,1,-0.027748230769768845,Acc3_brainstem_GLP_1;Acc8_hypothalamus_LT_A_Ex
Dgkb,2,UP,1,1,-0.027814556273922653,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zc3h4,2,UP,1,1,-0.0279350465510924,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
E2f5,2,UP,1,1,-0.028932178680501464,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Serpinb9,2,UP,1,1,-0.029248519595201056,Acc8_hippocampus_ST_A_Ex_KD;Acc8_hypothalamus_LT_A_Ex
Crim1,2,UP,1,1,-0.029446412295646512,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Aff3,2,UP,1,1,-0.029824658104774804,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Ilkap,2,UP,1,1,-0.02983066229593985,Acc3_brainstem_GLP_1;Acc8_frontalcortex_LT_A_Ex
Brcc3,2,UP,1,1,-0.02985502229938561,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Acer3,2,UP,1,1,-0.030351977867719898,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801
Hdac4,2,UP,1,1,-0.030804319396674246,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Zfp729a,2,UP,1,1,-0.031036535852572836,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Mon2,2,UP,1,1,-0.031073326594838246,Acc3_brainstem_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Nr1d2,2,UP,1,1,-0.03112597079011875,Acc11_hippocampus_Ex4_mTBI;Acc3_hypothalamus_GLP_1_MK_801
Clk4,2,UP,1,1,-0.0315407348317539,Acc11_hippocampus_Ex4;Acc3_hypothalamus_GLP_1_MK_801
Grik4,2,UP,1,1,-0.03172386169042385,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Ogdh,2,UP,1,1,-0.03184714914854381,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hippocampus_ST_A_Ex
Lrrn1,2,UP,1,1,-0.032031699017197046,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Carm1,2,UP,1,1,-0.032528624400837494,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
Agl,2,UP,1,1,-0.0325293451855727,Acc3_brainstem_GLP_1;Acc3_brainstem_GLP_1_MK_801
Sp2,2,UP,1,1,-0.03258793699831769,Acc3_hypothalamus_GLP_1_MK_801;Acc8_hypothalamus_LT_A_Ex
