Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Database
GO_Biological_Process_2023,Development Of Primary Male Sexual Characteristics (GO:0046546),7/46,0.9455955573956676,0.9999957193088368,0,0,0.5726100862598132,0.0320319974884511,CSDE1;KIT;SOX9;INHBA;MEA1;MAMLD1;WNT4,GO_Biological_Process_2023
GO_Biological_Process_2023,Male Gonad Development (GO:0008584),7/46,0.9455955573956676,0.9999957193088368,0,0,0.5726100862598132,0.0320319974884511,CSDE1;KIT;SOX9;INHBA;MEA1;MAMLD1;WNT4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),7/46,0.9455955573956676,0.9999957193088368,0,0,0.5726100862598132,0.0320319974884511,TJP1;MEGF10;FLOT1;THY1;ANK3;DENND6A;JAK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle G2/M Phase Transition (GO:1902751),3/24,0.9485870212675752,0.9999957193088368,0,0,0.455907919189497,0.0240636167280665,RRM2B;CDC7;BRD4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Interleukin-17 Production (GO:0032740),3/24,0.9485870212675752,0.9999957193088368,0,0,0.455907919189497,0.0240636167280665,SLC7A5;TYK2;JAK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114),3/24,0.9485870212675752,0.9999957193088368,0,0,0.455907919189497,0.0240636167280665,WNK1;FLOT1;THY1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Muscle Cell Differentiation (GO:0051147),3/24,0.9485870212675752,0.9999957193088368,0,0,0.455907919189497,0.0240636167280665,MEGF10;ZBED6;HDAC9,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Viral Life Cycle (GO:1903900),3/24,0.9485870212675752,0.9999957193088368,0,0,0.455907919189497,0.0240636167280665,TRIM62;TRIM25;PPIA,GO_Biological_Process_2023
GO_Biological_Process_2023,O-glycan Processing (GO:0016266),6/41,0.9486517562870278,0.9999957193088368,0,0,0.5469302060526079,0.0288306088731613,GALNT13;GALNT1;C1GALT1;XXYLT1;ST3GAL1;B3GNTL1,GO_Biological_Process_2023
GO_Biological_Process_2023,Axoneme Assembly (GO:0035082),6/41,0.9486517562870278,0.9999957193088368,0,0,0.5469302060526079,0.0288306088731613,RSPH1;SPEF1;TTLL3;TOGARAM1;GAS8;CCDC40,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Blood Coagulation (GO:0030195),4/30,0.9499356008201828,0.9999957193088368,0,0,0.4909193639518928,0.0252141513252126,THBD;EDN1;F12;APOE,GO_Biological_Process_2023
GO_Biological_Process_2023,Nucleic Acid Metabolic Process (GO:0090304),4/30,0.9499356008201828,0.9999957193088368,0,0,0.4909193639518928,0.0252141513252126,FEN1;RBFOX2;WDR74;DNASE1L2,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),4/30,0.9499356008201828,0.9999957193088368,0,0,0.4909193639518928,0.0252141513252126,LRRK2;CDH13;CALM2;SLC8A2,GO_Biological_Process_2023
GO_Biological_Process_2023,DNA Methylation-Dependent Heterochromatin Formation (GO:0006346),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,SIRT1,GO_Biological_Process_2023
GO_Biological_Process_2023,Golgi To Lysosome Transport (GO:0090160),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,LAPTM5,GO_Biological_Process_2023
GO_Biological_Process_2023,"RNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0000394)",1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,ZBTB8OS,GO_Biological_Process_2023
GO_Biological_Process_2023,cGMP Metabolic Process (GO:0046068),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,NPPC,GO_Biological_Process_2023
GO_Biological_Process_2023,Catecholamine Biosynthetic Process (GO:0042423),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,SNCA,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To UV-B (GO:0071493),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,MME,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Thyroid Hormone Stimulus (GO:0097067),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,THRB,GO_Biological_Process_2023
GO_Biological_Process_2023,Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,GRK2,GO_Biological_Process_2023
GO_Biological_Process_2023,Detection Of Light Stimulus Involved In Sensory Perception (GO:0050962),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,REEP6,GO_Biological_Process_2023
GO_Biological_Process_2023,Detection Of Light Stimulus Involved In Visual Perception (GO:0050908),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,REEP6,GO_Biological_Process_2023
GO_Biological_Process_2023,Double-Strand Break Repair Via Break-Induced Replication (GO:0000727),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,CDC7,GO_Biological_Process_2023
GO_Biological_Process_2023,Heterocycle Biosynthetic Process (GO:0018130),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,LIAS,GO_Biological_Process_2023
GO_Biological_Process_2023,Isotype Switching (GO:0045190),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,HSPD1,GO_Biological_Process_2023
GO_Biological_Process_2023,Macrophage Chemotaxis (GO:0048246),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,EDNRB,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Cell Division (GO:0051782),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,ZFYVE19,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,CAV1,GO_Biological_Process_2023
GO_Biological_Process_2023,Neurotransmitter Uptake (GO:0001504),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,SLC18A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Nucleoside Phosphate Catabolic Process (GO:1901292),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,ENTPD3,GO_Biological_Process_2023
GO_Biological_Process_2023,Phagosome-Lysosome Fusion (GO:0090385),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,PIKFYVE,GO_Biological_Process_2023
GO_Biological_Process_2023,Phospholipid Efflux (GO:0033700),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,APOE,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Triglyceride Biosynthetic Process (GO:0010867),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,MFSD2A,GO_Biological_Process_2023
GO_Biological_Process_2023,Programmed Necrotic Cell Death (GO:0097300),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,DNM1L,GO_Biological_Process_2023
GO_Biological_Process_2023,Protein Localization To Kinetochore (GO:0034501),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,IK,GO_Biological_Process_2023
GO_Biological_Process_2023,"Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)",1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,HMGB1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of T Cell Mediated Immunity (GO:0002709),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,HMGB1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Cell Cycle Checkpoint (GO:1901976),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,ETAA1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,JAK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Leukocyte Tethering Or Rolling (GO:1903236),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,FUT9,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,LGALS9,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To X-ray (GO:0010165),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,NUCKS1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Nitric Oxide (GO:0071731),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,FOXO1,GO_Biological_Process_2023
GO_Biological_Process_2023,Self Proteolysis (GO:0097264),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,CAPN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Sulfate Transport (GO:0008272),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,SLC26A6,GO_Biological_Process_2023
GO_Biological_Process_2023,"tRNA Splicing, Via Endonucleolytic Cleavage And Ligation (GO:0006388)",1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,ZBTB8OS,GO_Biological_Process_2023
GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,MTHFD1L,GO_Biological_Process_2023
GO_Biological_Process_2023,Vitamin D Metabolic Process (GO:0042359),1/11,0.9500746605360856,0.9999957193088368,0,0,0.3192323825503356,0.0163493930769237,FGF23,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),34/179,0.9501054490045856,0.9999957193088368,0,0,0.7470764301059607,0.0382370911604107,NOTCH2;NDRG4;SEMA7A;NOTCH1;CHRNA7;HTR2C;HMGB1;FGF2;PHB2;DSTYK;P2RY6;CALCR;RAP1A;DDT;ERBB4;KDR;TNFAIP8L3;LGALS9;APOE;HRAS;CCL17;NTRK2;FBXW7;NTRK3;OPRM1;MT3;TIRAP;MFHAS1;GAREM1;RAPGEF2;ACKR3;FGFR3;FERMT2;FGF10,GO_Biological_Process_2023
GO_Biological_Process_2023,T-helper Cell Differentiation (GO:0042093),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,HMGB1;ZFPM1,GO_Biological_Process_2023
GO_Biological_Process_2023,Actin Filament Capping (GO:0051693),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,CAPZA1;ADD3,GO_Biological_Process_2023
GO_Biological_Process_2023,Barbed-End Actin Filament Capping (GO:0051016),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,CAPZA1;ADD3,GO_Biological_Process_2023
GO_Biological_Process_2023,Branching Involved In Ureteric Bud Morphogenesis (GO:0001658),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SALL1;FGF2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Inorganic Substance (GO:0071241),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,NSMCE3;FOXO1,GO_Biological_Process_2023
GO_Biological_Process_2023,Dendritic Cell Migration (GO:0036336),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,HMGB1;CCR5,GO_Biological_Process_2023
GO_Biological_Process_2023,Intracellular Sodium Ion Homeostasis (GO:0006883),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,ATP1A3;ATP1B2,GO_Biological_Process_2023
GO_Biological_Process_2023,Maintenance Of Gastrointestinal Epithelium (GO:0030277),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SOX9;TLR4,GO_Biological_Process_2023
GO_Biological_Process_2023,Membrane Repolarization (GO:0086009),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,KCNH2;ATP1B2,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Viral Entry Into Host Cell (GO:0046597),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SNX3;MID2,GO_Biological_Process_2023
GO_Biological_Process_2023,Neutrophil Activation (GO:0042119),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,PREX1;TYROBP,GO_Biological_Process_2023
GO_Biological_Process_2023,Nucleosome Disassembly (GO:0006337),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SMARCC2;ARID2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of DNA Replication (GO:0045740),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,FAF1;GLI2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Chromosome Segregation (GO:0051984),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,NCAPG2;SIRT2,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Epidermal Cell Differentiation (GO:0045606),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,NME2;MACROH2A1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization (GO:1904951),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,PTP4A3;CHP1,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotaxis (GO:0090026),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,MOSPD2;HMGB1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of DNA Damage Checkpoint (GO:2000001),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,ETAA1;THOC1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Lymphocyte Activation (GO:0051249),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,ORC3;PAG1,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Lymphocyte Proliferation (GO:0050670),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SOX11;FGF10,GO_Biological_Process_2023
GO_Biological_Process_2023,Ureteric Bud Morphogenesis (GO:0060675),2/18,0.9508112732165036,0.9999957193088368,0,0,0.3989668554646528,0.0201237633158716,SALL1;FGF2,GO_Biological_Process_2023
GO_Biological_Process_2023,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),5/36,0.9527887220127684,0.9999957193088368,0,0,0.5146122802740988,0.0248877293708608,STAT1;TYK2;JAK2;SOCS6;JAK1,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Organic Cyclic Compound (GO:0014070),9/58,0.9557967503989572,0.9999957193088368,0,0,0.5858257588749786,0.026485178293575,PAQR8;CDKN2D;CREB1;IGFBP5;TIPARP;DRD2;TLR3;ADA;STRN3,GO_Biological_Process_2023
GO_Biological_Process_2023,DNA Integrity Checkpoint Signaling (GO:0031570),6/42,0.9562305699046704,0.9999957193088368,0,0,0.5317027083770732,0.0237969997229103,CDC45;DTX3L;DONSON;RAD17;NBN;CLOCK,GO_Biological_Process_2023
GO_Biological_Process_2023,Amino Acid Transmembrane Transport (GO:0003333),6/42,0.9562305699046704,0.9999957193088368,0,0,0.5317027083770732,0.0237969997229103,SLC36A1;SLC7A5;SFXN1;SLC7A11;SLC36A4;SLC38A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Keratinocyte Differentiation (GO:0030216),6/42,0.9562305699046704,0.9999957193088368,0,0,0.5317027083770732,0.0237969997229103,BCR;PPP3CA;ASAH1;ADAM9;EVPL;EXPH5,GO_Biological_Process_2023
GO_Biological_Process_2023,Carboxylic Acid Transport (GO:0046942),8/53,0.9575353083525128,0.9999957193088368,0,0,0.5670517398305678,0.024605896415586,SLC36A1;SLC7A5;SLC16A1;SLC7A14;SLC16A7;SLC6A11;SLC38A2;SLC7A2,GO_Biological_Process_2023
GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),15/89,0.9576229931099374,0.9999957193088368,0,0,0.6462694288735518,0.0279841861125762,SLC23A2;SLC35A3;ABCC5;SLC2A1;SLC4A4;SLCO1C1;SLC4A7;SLC4A8;CYB5R4;SLC25A17;SLCO4C1;LRRC8C;LRRC8D;SLC25A4;SLC26A6,GO_Biological_Process_2023
GO_Biological_Process_2023,Purine Ribonucleotide Metabolic Process (GO:0009150),14/84,0.9577429034052156,0.9999957193088368,0,0,0.6376866456361725,0.0275326980836876,BAD;LRRK2;ENTPD7;GNAI3;AK4;CROT;AMPD3;TPST2;SULT1A1;HINT1;OPA1;RHOQ;HSPA1B;HSPA1A,GO_Biological_Process_2023
GO_Biological_Process_2023,ATP Biosynthetic Process (GO:0006754),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,NUDT2;PRKAG2;ALDOA,GO_Biological_Process_2023
GO_Biological_Process_2023,Bile Acid Biosynthetic Process (GO:0006699),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,OSBPL9;CYP7B1;HSD17B10,GO_Biological_Process_2023
GO_Biological_Process_2023,Long-Chain Fatty Acid Biosynthetic Process (GO:0042759),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,GSTM4;ASAH2;ELOVL6,GO_Biological_Process_2023
GO_Biological_Process_2023,Negative Regulation Of Lipid Biosynthetic Process (GO:0051055),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,FBXW7;SIRT1;WNT4,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Striated Muscle Cell Differentiation (GO:0051155),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,EDN1;MEF2C;PROX1,GO_Biological_Process_2023
GO_Biological_Process_2023,Sodium Ion Homeostasis (GO:0055078),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,ATP1A3;ATP1B2;SLC9B2,GO_Biological_Process_2023
GO_Biological_Process_2023,Sterol Transport (GO:0015918),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,VAPA;NPC2;CAV1,GO_Biological_Process_2023
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Development (GO:0003229),3/25,0.9579220757252244,0.9999957193088368,0,0,0.4351562201960859,0.0187068632567135,DSG2;PROX1;HOPX,GO_Biological_Process_2023
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),4/31,0.9583207524562152,0.9999957193088368,0,0,0.4727060743849831,0.0201243939247131,LAMB3;COL7A1;ITGAV;INHBA,GO_Biological_Process_2023
GO_Biological_Process_2023,Positive Regulation Of Leukocyte Migration (GO:0002687),4/31,0.9583207524562152,0.9999957193088368,0,0,0.4727060743849831,0.0201243939247131,PLVAP;ADAM8;THY1;VEGFA,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),4/31,0.9583207524562152,0.9999957193088368,0,0,0.4727060743849831,0.0201243939247131,GSK3B;DDX3X;BCL2L1;FAIM,GO_Biological_Process_2023
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),4/31,0.9583207524562152,0.9999957193088368,0,0,0.4727060743849831,0.0201243939247131,H2AZ1;NRIP1;SSTR2;STRN3,GO_Biological_Process_2023
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),27/148,0.9589765734713028,0.9999957193088368,0,0,0.7110191675584107,0.029783620593989,IFIT1;DDX60;TANK;PQBP1;EXOSC4;G3BP1;DHX15;AZI2;GBP5;GBP7;TRIM41;RSAD2;STAT1;EIF2AK2;USP29;CNOT7;ZNFX1;OAS2;TRAF3;NDUFAF4;DDIT4;IRF2;TLR7;ZCCHC3;SHFL;TLR3;BCL2L1,GO_Biological_Process_2023
GO_Biological_Process_2023,Inorganic Cation Transmembrane Transport (GO:0098662),56/284,0.9590290230412646,0.9999957193088368,0,0,0.7818687393212503,0.0327086504737096,KCNG1;KCNG2;KCNC1;KCNK9;KCNC3;ATP2A2;TCIRG1;SLC4A4;SLC8A2;NNT;ITGAV;SCN1B;KCNH1;CCDC51;KCNH2;SLC36A1;ATP6V0B;TRPC5;KCNH5;TRPC6;SLC6A17;KCND2;TRPC1;KCNK13;SLC30A4;ATP6AP2;SLC39A10;SLC6A11;SLC9A5;SLC9A6;SLC9A7;SLC9A9;ATP6V0C;ATP6V1A;SLC24A2;KCNA1;KCNA3;ATP1A3;KCNA5;CACNA1D;ATP2C2;ATP2C1;NALCN;TMEM165;ASIC4;UCP3;UCP2;ATP6V0A2;KCNN2;KCNN3;ATP6V1F;KCNF1;ATP2B4;SLC4A8;SLC24A5;HCN2,GO_Biological_Process_2023
GO_Biological_Process_2023,Cellular Response To Radiation (GO:0071478),7/48,0.9598223197357916,0.9999957193088368,0,0,0.5446061810471108,0.0223327175447792,CDKN1A;NSMCE3;SWI5;GRB2;TANK;SIRT1;CLOCK,GO_Biological_Process_2023
GO_Biological_Process_2023,Regulation Of Defense Response To Virus By Host (GO:0050691),5/37,0.9602170620414348,0.9999957193088368,0,0,0.4984978484466834,0.0202369756776838,HSP90AA1;DTX3L;STAT1;TARBP2;PQBP1,GO_Biological_Process_2023
