Category,ID,Term,Genes,adj_pval
BP,GO:0006936,Muscle Contraction,"ROCK1, ROCK2",0.0244105759486805
BP,GO:0034329,Cell Junction Assembly,"TJP1, CLDN5",0.0248172229196944
BP,GO:0051246,Regulation Of Protein Metabolic Process,"NFKBIA, ROCK2",0.0252253886999598
BP,GO:0000165,MAPK Cascade,"KDR, MAPK1",0.0259448103776851
BP,GO:0120162,Positive Regulation Of Cold-Induced Thermogenesis,"CAV1, VEGFA",0.0259448103776851
BP,GO:0031334,Positive Regulation Of Protein-Containing Complex Assembly,"TFRC, VEGFA",0.0259448103776851
BP,GO:0071345,Cellular Response To Cytokine Stimulus,"NFKBIA, AQP4, HIF1A",0.0261322100118332
BP,GO:1900037,Regulation Of Cellular Response To Hypoxia,ROCK2,0.0262566489231879
BP,GO:0051045,Negative Regulation Of Membrane Protein Ectodomain Proteolysis,ROCK1,0.0262566489231879
BP,GO:0034334,Adherens Junction Maintenance,TJP1,0.0262566489231879
BP,GO:1905048,Regulation Of Metallopeptidase Activity,LRP1,0.0262566489231879
BP,GO:0038166,Angiotensin-Activated Signaling Pathway,CAV1,0.0262566489231879
BP,GO:1903376,Regulation Of Oxidative Stress-Induced Neuron Intrinsic Apoptotic Signaling Pathway,HIF1A,0.0262566489231879
BP,GO:0032909,Regulation Of Transforming Growth Factor Beta2 Production,HIF1A,0.0262566489231879
BP,GO:1903071,Positive Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process,CAV1,0.0262566489231879
BP,GO:1902961,Positive Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process,ROCK2,0.0262566489231879
BP,GO:0035907,Dorsal Aorta Development,ENG,0.0262566489231879
BP,GO:0035912,Dorsal Aorta Morphogenesis,ENG,0.0262566489231879
BP,GO:0090045,Positive Regulation Of Deacetylase Activity,VEGFA,0.0262566489231879
BP,GO:0032352,Positive Regulation Of Hormone Metabolic Process,HIF1A,0.0262566489231879
BP,GO:1904181,Positive Regulation Of Membrane Depolarization,KDR,0.0262566489231879
BP,GO:1901165,Positive Regulation Of Trophoblast Cell Migration,VEGFA,0.0262566489231879
BP,GO:1903361,Protein Localization To Basolateral Plasma Membrane,CAV1,0.0262566489231879
BP,GO:1902667,Regulation Of Axon Guidance,VEGFA,0.0262566489231879
BP,GO:0060353,Regulation Of Cell Adhesion Molecule Production,CAV1,0.0262566489231879
BP,GO:0001819,Positive Regulation Of Cytokine Production,"SLC7A5, ROCK2, HIF1A",0.0270274329023598
BP,GO:0051592,Response To Calcium Ion,"CAV1, ADAM9",0.0278829691579954
BP,GO:0017148,Negative Regulation Of Translation,"ROCK1, ROCK2",0.0278829691579954
BP,GO:0010508,Positive Regulation Of Autophagy,"ROCK1, KDR",0.0278829691579954
BP,GO:0009893,Positive Regulation Of Metabolic Process,"CAV1, VEGFA",0.0278829691579954
BP,GO:1902075,Cellular Response To Salt,"ROCK2, FYN",0.0278829691579954
BP,GO:0070099,Regulation Of Chemokine-Mediated Signaling Pathway,HIF1A,0.0278829691579954
BP,GO:1905005,Regulation Of Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation,ENG,0.0278829691579954
BP,GO:0010637,Negative Regulation Of Mitochondrial Fusion,TFRC,0.0278829691579954
BP,GO:0015801,Aromatic Amino Acid Transport,SLC7A5,0.0278829691579954
BP,GO:0140058,Neuron Projection Arborization,ROCK1,0.0278829691579954
BP,GO:0032429,Regulation Of Phospholipase A2 Activity,LRP1,0.0278829691579954
BP,GO:0003230,Cardiac Atrium Development,ENG,0.0278829691579954
BP,GO:1905247,Positive Regulation Of Aspartic-Type Peptidase Activity,ROCK2,0.0278829691579954
BP,GO:0060977,Coronary Vasculature Morphogenesis,VEGFA,0.0278829691579954
BP,GO:0007253,Cytoplasmic Sequestering Of NF-kappaB,NFKBIA,0.0278829691579954
BP,GO:0062043,Positive Regulation Of Cardiac Epithelial To Mesenchymal Transition,ENG,0.0278829691579954
BP,GO:0000101,Sulfur Amino Acid Transport,SLC7A5,0.0278829691579954
BP,GO:0070327,Thyroid Hormone Transport,SLC7A5,0.0278829691579954
BP,GO:0060841,Venous Blood Vessel Development,ENG,0.0278829691579954
BP,GO:0003222,Ventricular Trabecula Myocardium Morphogenesis,ENG,0.0278829691579954
BP,GO:1900748,Positive Regulation Of Vascular Endothelial Growth Factor Signaling Pathway,VEGFA,0.0278829691579954
BP,GO:0070486,Leukocyte Aggregation,JAM2,0.0278829691579954
BP,GO:0051451,Myoblast Migration,ROCK1,0.0278829691579954
BP,GO:0060392,Negative Regulation Of SMAD Protein Signal Transduction,LRP1,0.0278829691579954
BP,GO:0098909,Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction,CAV1,0.0278829691579954
BP,GO:0090101,Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway,"LRP1, CAV1",0.0278829691579954
BP,GO:0017015,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway,"CAV1, ENG",0.0278829691579954
BP,GO:0006816,Calcium Ion Transport,"CAV1, FYN",0.0282743714359069
BP,GO:0043405,Regulation Of MAP Kinase Activity,"ADAM9, VEGFA",0.0291552737709701
BP,GO:0034599,Cellular Response To Oxidative Stress,"MAPK1, HIF1A",0.0291552737709701
BP,GO:0071902,Positive Regulation Of Protein Serine/Threonine Kinase Activity,"ADAM9, VEGFA",0.0291552737709701
BP,GO:0051604,Protein Maturation,"MMP16, ADAM10",0.0291552737709701
BP,GO:0016485,Protein Processing,"MMP16, ADAM10",0.0291552737709701
BP,GO:1902950,Regulation Of Dendritic Spine Maintenance,FYN,0.0291552737709701
BP,GO:1903596,Regulation Of Gap Junction Assembly,CAV1,0.0291552737709701
BP,GO:1903204,Negative Regulation Of Oxidative Stress-Induced Neuron Death,HIF1A,0.0291552737709701
BP,GO:1905165,Regulation Of Lysosomal Protein Catabolic Process,LRP1,0.0291552737709701
BP,GO:0048548,Regulation Of Pinocytosis,CAV1,0.0291552737709701
BP,GO:1902965,Regulation Of Protein Localization To Early Endosome,ROCK2,0.0291552737709701
BP,GO:0071679,Commissural Neuron Axon Guidance,VEGFA,0.0291552737709701
BP,GO:1903589,Positive Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis,VEGFA,0.0291552737709701
BP,GO:0070837,Dehydroascorbic Acid Transport,SLC2A1,0.0291552737709701
BP,GO:2000049,Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin,TJP1,0.0291552737709701
BP,GO:0035767,Endothelial Cell Chemotaxis,VEGFA,0.0291552737709701
BP,GO:0003198,Epithelial To Mesenchymal Transition Involved In Endocardial Cushion Formation,ENG,0.0291552737709701
BP,GO:0035886,Vascular Associated Smooth Muscle Cell Differentiation,ENG,0.0291552737709701
BP,GO:0090037,Positive Regulation Of Protein Kinase C Signaling,VEGFA,0.0291552737709701
BP,GO:1902966,Positive Regulation Of Protein Localization To Early Endosome,ROCK2,0.0291552737709701
BP,GO:1905668,Positive Regulation Of Protein Localization To Endosome,ROCK2,0.0291552737709701
BP,GO:0007595,Lactation,VEGFA,0.0291552737709701
BP,GO:0015824,Proline Transport,SLC7A5,0.0291552737709701
BP,GO:0042117,Monocyte Activation,ADAM9,0.0291552737709701
BP,GO:1903069,Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process,CAV1,0.0291552737709701
BP,GO:1902959,Regulation Of Aspartic-Type Endopeptidase Activity Involved In Amyloid Precursor Protein Catabolic Process,ROCK2,0.0291552737709701
BP,GO:0043254,Regulation Of Protein-Containing Complex Assembly,"TFRC, VEGFA",0.0291761058202854
BP,GO:0034097,Response To Cytokine,"ADAM9, NFKB2",0.0314490519136807
BP,GO:0043933,Protein-Containing Complex Organization,"OCLN, SLC2A1",0.0314490519136807
BP,GO:1905953,Negative Regulation Of Lipid Localization,NFKBIA,0.0314490519136807
BP,GO:0048593,Camera-Type Eye Morphogenesis,VEGFA,0.0314490519136807
BP,GO:0048745,Smooth Muscle Tissue Development,ENG,0.0314490519136807
BP,GO:0033572,Transferrin Transport,TFRC,0.0314490519136807
BP,GO:0009914,Hormone Transport,SLC7A5,0.0314490519136807
BP,GO:0030949,Positive Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway,HIF1A,0.0314490519136807
BP,GO:0015820,Leucine Transport,SLC7A5,0.0314490519136807
BP,GO:2001214,Positive Regulation Of Vasculogenesis,KDR,0.0314490519136807
BP,GO:0044539,Long-Chain Fatty Acid Import Into Cell,SLC2A1,0.0314490519136807
BP,GO:0014812,Muscle Cell Migration,ROCK1,0.0314490519136807
BP,GO:2000048,Negative Regulation Of Cell-Cell Adhesion Mediated By Cadherin,VEGFA,0.0314490519136807
BP,GO:0030855,Epithelial Cell Differentiation,"KDR, VEGFA",0.0332816312861276
BP,GO:2000146,Negative Regulation Of Cell Motility,"CLDN5, ENG",0.0332816312861276
BP,GO:0060394,Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation,LRP1,0.0332816312861276
BP,GO:0032368,Regulation Of Lipid Transport,LRP1,0.0332816312861276
BP,GO:0051900,Regulation Of Mitochondrial Depolarization,KDR,0.0332816312861276
BP,GO:0010517,Regulation Of Phospholipase Activity,LRP1,0.0332816312861276
BP,GO:0015803,Branched-Chain Amino Acid Transport,SLC7A5,0.0332816312861276
BP,GO:0036295,Cellular Response To Increased Oxygen Levels,CAV1,0.0332816312861276
BP,GO:0043401,Steroid Hormone Mediated Signaling Pathway,MAPK1,0.0332816312861276
BP,GO:0043129,Surfactant Homeostasis,VEGFA,0.0332816312861276
BP,GO:1905954,Positive Regulation Of Lipid Localization,LRP1,0.0332816312861276
BP,GO:0051770,Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process,KDR,0.0332816312861276
BP,GO:0050930,Induction Of Positive Chemotaxis,VEGFA,0.0332816312861276
BP,GO:0019065,Receptor-Mediated Endocytosis Of Virus By Host Cell,CAV1,0.0332816312861276
BP,GO:0030224,Monocyte Differentiation,VEGFA,0.0332816312861276
BP,GO:1905664,Regulation Of Calcium Ion Import Across Plasma Membrane,FYN,0.0332816312861276
BP,GO:0010665,Regulation Of Cardiac Muscle Cell Apoptotic Process,ENG,0.0332816312861276
BP,GO:0030178,Negative Regulation Of Wnt Signaling Pathway,"LRP1, CAV1",0.0349458580763071
BP,GO:1903649,Regulation Of Cytoplasmic Transport,MAPK1,0.0349458580763071
BP,GO:0019217,Regulation Of Fatty Acid Metabolic Process,CAV1,0.0349458580763071
BP,GO:0010642,Negative Regulation Of Platelet-Derived Growth Factor Receptor Signaling Pathway,LRP1,0.0349458580763071
BP,GO:1901380,Negative Regulation Of Potassium Ion Transmembrane Transport,CAV1,0.0349458580763071
BP,GO:1903427,Negative Regulation Of Reactive Oxygen Species Biosynthetic Process,FYN,0.0349458580763071
BP,GO:0010635,Regulation Of Mitochondrial Fusion,TFRC,0.0349458580763071
BP,GO:1903817,Negative Regulation Of Voltage-Gated Potassium Channel Activity,CAV1,0.0349458580763071
BP,GO:1905145,Cellular Response To Acetylcholine,ROCK2,0.0349458580763071
BP,GO:0070302,Regulation Of Stress-Activated Protein Kinase Signaling Cascade,MAPK1,0.0349458580763071
BP,GO:0098911,Regulation Of Ventricular Cardiac Muscle Cell Action Potential,CAV1,0.0349458580763071
BP,GO:0090190,Positive Regulation Of Branching Involved In Ureteric Bud Morphogenesis,VEGFA,0.0349458580763071
BP,GO:0032370,Positive Regulation Of Lipid Transport,LRP1,0.0349458580763071
BP,GO:1901731,Positive Regulation Of Platelet Aggregation,F11R,0.0349458580763071
BP,GO:0050892,Intestinal Absorption,F11R,0.0349458580763071
BP,GO:0042953,Lipoprotein Transport,LRP1,0.0349458580763071
BP,GO:1901844,Regulation Of Cell Communication By Electrical Coupling Involved In Cardiac Conduction,CAV1,0.0349458580763071
BP,GO:0051347,Positive Regulation Of Transferase Activity,"KDR, MAPK1",0.0359191883610266
BP,GO:0007265,Ras Protein Signal Transduction,"ROCK1, ROCK2",0.0359191883610266
BP,GO:1901701,Cellular Response To Oxygen-Containing Compound,"ROCK2, MAPK1, ADAM9",0.0359191883610266
BP,GO:0120161,Regulation Of Cold-Induced Thermogenesis,"CAV1, VEGFA",0.0359191883610266
BP,GO:0010745,Negative Regulation Of Macrophage Derived Foam Cell Differentiation,NFKBIA,0.0359191883610266
BP,GO:0043267,Negative Regulation Of Potassium Ion Transport,CAV1,0.0359191883610266
BP,GO:2000401,Regulation Of Lymphocyte Migration,JAM2,0.0359191883610266
BP,GO:0032328,Alanine Transport,SLC7A5,0.0359191883610266
BP,GO:0048143,Astrocyte Activation,LRP1,0.0359191883610266
BP,GO:0003228,Atrial Cardiac Muscle Tissue Development,ENG,0.0359191883610266
BP,GO:0019896,Axonal Transport Of Mitochondrion,HIF1A,0.0359191883610266
BP,GO:0045217,Cell-Cell Junction Maintenance,TJP1,0.0359191883610266
BP,GO:0043954,Cellular Component Maintenance,FYN,0.0359191883610266
BP,GO:0043618,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress,HIF1A,0.0359191883610266
BP,GO:1904294,Positive Regulation Of ERAD Pathway,CAV1,0.0359191883610266
BP,GO:0010039,Response To Iron Ion,HIF1A,0.0359191883610266
BP,GO:0003158,Endothelium Development,KDR,0.0359191883610266
BP,GO:0001754,Eye Photoreceptor Cell Differentiation,VEGFA,0.0359191883610266
BP,GO:1902001,Fatty Acid Transmembrane Transport,SLC2A1,0.0359191883610266
BP,GO:0046323,Glucose Import,SLC2A1,0.0359191883610266
BP,GO:0045907,Positive Regulation Of Vasoconstriction,CAV1,0.0359191883610266
BP,GO:0044872,Lipoprotein Localization,LRP1,0.0359191883610266
BP,GO:0010649,Regulation Of Cell Communication By Electrical Coupling,CAV1,0.0359191883610266
BP,GO:0007411,Axon Guidance,"FYN, VEGFA",0.0368587412141233
BP,GO:0051092,Positive Regulation Of NF-kappaB Transcription Factor Activity,"TFRC, CAV1",0.0371331420889586
BP,GO:0002685,Regulation Of Leukocyte Migration,VEGFA,0.0371331420889586
BP,GO:0042987,Amyloid Precursor Protein Catabolic Process,ADAM10,0.0371331420889586
BP,GO:0051769,Regulation Of Nitric-Oxide Synthase Biosynthetic Process,KDR,0.0371331420889586
BP,GO:0051171,Regulation Of Nitrogen Compound Metabolic Process,ROCK2,0.0371331420889586
BP,GO:0007589,Body Fluid Secretion,VEGFA,0.0371331420889586
BP,GO:0038083,Peptidyl-Tyrosine Autophosphorylation,KDR,0.0371331420889586
BP,GO:1901163,Regulation Of Trophoblast Cell Migration,VEGFA,0.0371331420889586
BP,GO:2001212,Regulation Of Vasculogenesis,KDR,0.0371331420889586
BP,GO:0051220,Cytoplasmic Sequestering Of Protein,NFKBIA,0.0371331420889586
BP,GO:0042994,Cytoplasmic Sequestering Of Transcription Factor,NFKBIA,0.0371331420889586
BP,GO:0032570,Response To Progesterone,CAV1,0.0371331420889586
BP,GO:0035162,Embryonic Hemopoiesis,KDR,0.0371331420889586
BP,GO:0045446,Endothelial Cell Differentiation,KDR,0.0371331420889586
BP,GO:0031065,Positive Regulation Of Histone Deacetylation,VEGFA,0.0371331420889586
BP,GO:0042462,Eye Photoreceptor Cell Development,VEGFA,0.0371331420889586
BP,GO:0010759,Positive Regulation Of Macrophage Chemotaxis,MAPK1,0.0371331420889586
BP,GO:0051899,Membrane Depolarization,CAV1,0.0371331420889586
BP,GO:0060429,Epithelium Development,"KDR, VEGFA",0.0374607207857194
BP,GO:0071363,Cellular Response To Growth Factor Stimulus,"KDR, VEGFA",0.0378306952973565
BP,GO:0010715,Regulation Of Extracellular Matrix Disassembly,LRP1,0.0387675098331584
BP,GO:1904893,Negative Regulation Of Receptor Signaling Pathway Via STAT,CAV1,0.0387675098331584
BP,GO:0014912,Negative Regulation Of Smooth Muscle Cell Migration,LRP1,0.0387675098331584
BP,GO:0035904,Aorta Development,LRP1,0.0387675098331584
BP,GO:0055006,Cardiac Cell Development,VEGFA,0.0387675098331584
BP,GO:0042461,Photoreceptor Cell Development,VEGFA,0.0387675098331584
BP,GO:0003091,Renal Water Homeostasis,AQP4,0.0387675098331584
BP,GO:0051044,Positive Regulation Of Membrane Protein Ectodomain Proteolysis,ADAM9,0.0387675098331584
BP,GO:0047497,Mitochondrion Transport Along Microtubule,HIF1A,0.0387675098331584
BP,GO:0090189,Regulation Of Branching Involved In Ureteric Bud Morphogenesis,VEGFA,0.0387675098331584
BP,GO:0043470,Regulation Of Carbohydrate Catabolic Process,HIF1A,0.0387675098331584
BP,GO:0060255,Regulation Of Macromolecule Metabolic Process,"ROCK2, HIF1A",0.0398821189990038
BP,GO:0046777,Protein Autophosphorylation,"KDR, FYN",0.0398821189990038
BP,GO:0035303,Regulation Of Dephosphorylation,ROCK1,0.0408518250238316
BP,GO:0045191,Regulation Of Isotype Switching,TFRC,0.0408518250238316
BP,GO:0002891,Positive Regulation Of Immunoglobulin Mediated Immune Response,TFRC,0.0408518250238316
BP,GO:0045830,Positive Regulation Of Isotype Switching,TFRC,0.0408518250238316
BP,GO:1904063,Negative Regulation Of Cation Transmembrane Transport,CAV1,0.0408518250238316
BP,GO:0045893,Positive Regulation Of DNA-templated Transcription,"NFKBIA, HIF1A, VEGFA, NFKB2, ENG",0.0421996759705992
BP,GO:1903506,Regulation Of Nucleic Acid-Templated Transcription,"HIF1A, NFKB2, ENG",0.0421996759705992
BP,GO:0002862,Negative Regulation Of Inflammatory Response To Antigenic Stimulus,FYN,0.0421996759705992
BP,GO:0046426,Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT,CAV1,0.0421996759705992
BP,GO:0090036,Regulation Of Protein Kinase C Signaling,VEGFA,0.0421996759705992
BP,GO:0071634,Regulation Of Transforming Growth Factor Beta Production,HIF1A,0.0421996759705992
BP,GO:0034112,Positive Regulation Of Homotypic Cell-Cell Adhesion,F11R,0.0421996759705992
BP,GO:2000403,Positive Regulation Of Lymphocyte Migration,JAM2,0.0421996759705992
BP,GO:0003015,Heart Process,FYN,0.0421996759705992
BP,GO:1904355,Positive Regulation Of Telomere Capping,MAPK1,0.0421996759705992
BP,GO:1903358,Regulation Of Golgi Organization,MAPK1,0.0421996759705992
BP,GO:1902430,Negative Regulation Of Amyloid-Beta Formation,ROCK1,0.0421996759705992
BP,GO:2000811,Negative Regulation Of Anoikis,CAV1,0.0421996759705992
BP,GO:1903587,Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis,VEGFA,0.0421996759705992
BP,GO:0030001,Metal Ion Transport,"CAV1, FYN",0.0421996759705992
BP,GO:0098742,Cell-Cell Adhesion Via Plasma-Membrane Adhesion Molecules,"CLDN5, CLDN12",0.0425690074324135
BP,GO:0030198,Extracellular Matrix Organization,"MMP16, ADAM10",0.0436665961648981
BP,GO:0010827,Regulation Of Glucose Transmembrane Transport,OCLN,0.0436665961648981
BP,GO:1902176,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway,HIF1A,0.0436665961648981
BP,GO:0002861,Regulation Of Inflammatory Response To Antigenic Stimulus,FYN,0.0436665961648981
BP,GO:0042982,Amyloid Precursor Protein Metabolic Process,ADAM10,0.0436665961648981
BP,GO:0030521,Androgen Receptor Signaling Pathway,MAPK1,0.0436665961648981
BP,GO:0050918,Positive Chemotaxis,VEGFA,0.0436665961648981
BP,GO:1902004,Positive Regulation Of Amyloid-Beta Formation,ROCK2,0.0436665961648981
BP,GO:0070665,Positive Regulation Of Leukocyte Proliferation,MAPK1,0.0436665961648981
BP,GO:0051000,Positive Regulation Of Nitric-Oxide Synthase Activity,HIF1A,0.0436665961648981
BP,GO:0030856,Regulation Of Epithelial Cell Differentiation,CAV1,0.0447684521915082
BP,GO:0010888,Negative Regulation Of Lipid Storage,NFKBIA,0.0447684521915082
BP,GO:0031644,Regulation Of Nervous System Process,ROCK2,0.0447684521915082
BP,GO:0003209,Cardiac Atrium Morphogenesis,ENG,0.0447684521915082
BP,GO:2000434,Regulation Of Protein Neddylation,HIF1A,0.0447684521915082
BP,GO:0032793,Positive Regulation Of CREB Transcription Factor Activity,VEGFA,0.0447684521915082
BP,GO:1900017,Positive Regulation Of Cytokine Production Involved In Inflammatory Response,HIF1A,0.0447684521915082
BP,GO:0045821,Positive Regulation Of Glycolytic Process,HIF1A,0.0447684521915082
BP,GO:0032753,Positive Regulation Of Interleukin-4 Production,SLC7A5,0.0447684521915082
BP,GO:1905523,Positive Regulation Of Macrophage Migration,MAPK1,0.0447684521915082
BP,GO:0002052,Positive Regulation Of Neuroblast Proliferation,VEGFA,0.0447684521915082
BP,GO:0061384,Heart Trabecula Morphogenesis,ENG,0.0447684521915082
BP,GO:0072132,Mesenchyme Morphogenesis,ENG,0.0447684521915082
BP,GO:0007520,Myoblast Fusion,JAM2,0.0447684521915082
BP,GO:1902992,Negative Regulation Of Amyloid Precursor Protein Catabolic Process,ROCK1,0.0447684521915082
BP,GO:2000641,Regulation Of Early Endosome To Late Endosome Transport,MAPK1,0.0457088427713998
BP,GO:0071622,Regulation Of Granulocyte Chemotaxis,MAPK1,0.0457088427713998
BP,GO:0060317,Cardiac Epithelial To Mesenchymal Transition,ENG,0.0457088427713998
BP,GO:0003231,Cardiac Ventricle Development,ENG,0.0457088427713998
BP,GO:0014910,Regulation Of Smooth Muscle Cell Migration,LRP1,0.0457088427713998
BP,GO:1990858,Cellular Response To Lectin,FYN,0.0457088427713998
BP,GO:1900746,Regulation Of Vascular Endothelial Growth Factor Signaling Pathway,VEGFA,0.0457088427713998
BP,GO:0045773,Positive Regulation Of Axon Extension,VEGFA,0.0457088427713998
BP,GO:0071542,Dopaminergic Neuron Differentiation,VEGFA,0.0457088427713998
BP,GO:0002223,Stimulatory C-type Lectin Receptor Signaling Pathway,FYN,0.0457088427713998
BP,GO:0048592,Eye Morphogenesis,VEGFA,0.0457088427713998
BP,GO:0042044,Fluid Transport,AQP4,0.0457088427713998
BP,GO:0090141,Positive Regulation Of Mitochondrial Fission,KDR,0.0457088427713998
BP,GO:0006833,Water Transport,AQP4,0.0457088427713998
BP,GO:0007498,Mesoderm Development,VEGFA,0.0457088427713998
BP,GO:0050891,Multicellular Organismal-Level Water Homeostasis,AQP4,0.0457088427713998
BP,GO:0030003,Intracellular Monoatomic Cation Homeostasis,"TFRC, CAV1",0.0468613139325825
BP,GO:0038096,Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis,FYN,0.0468613139325825
BP,GO:1902894,Negative Regulation Of miRNA Transcription,HIF1A,0.0468613139325825
BP,GO:0045936,Negative Regulation Of Phosphate Metabolic Process,ROCK1,0.0468613139325825
BP,GO:0010758,Regulation Of Macrophage Chemotaxis,MAPK1,0.0468613139325825
BP,GO:0010921,Regulation Of Phosphatase Activity,ROCK1,0.0468613139325825
BP,GO:0035584,Calcium-Mediated Signaling Using Intracellular Calcium Source,KDR,0.0468613139325825
BP,GO:0006940,Regulation Of Smooth Muscle Contraction,CAV1,0.0468613139325825
BP,GO:1901654,Response To Ketone,CAV1,0.0468613139325825
BP,GO:0003351,Epithelial Cilium Movement Involved In Extracellular Fluid Movement,AQP4,0.0468613139325825
BP,GO:0031098,Stress-Activated Protein Kinase Signaling Cascade,MAPK1,0.0468613139325825
BP,GO:0042908,Xenobiotic Transport,SLC7A5,0.0468613139325825
BP,GO:1903169,Regulation Of Calcium Ion Transmembrane Transport,FYN,0.0468613139325825
BP,GO:0051247,Positive Regulation Of Protein Metabolic Process,"NFKBIA, ROCK2",0.0484157589223335
BP,GO:2000629,Negative Regulation Of miRNA Metabolic Process,HIF1A,0.0484157589223335
BP,GO:0010883,Regulation Of Lipid Storage,NFKBIA,0.0484157589223335
BP,GO:1902993,Positive Regulation Of Amyloid Precursor Protein Catabolic Process,ROCK2,0.0484157589223335
BP,GO:0046686,Response To Cadmium Ion,MAPK1,0.0484157589223335
BP,GO:0003203,Endocardial Cushion Morphogenesis,ENG,0.0484157589223335
BP,GO:0030225,Macrophage Differentiation,VEGFA,0.0484157589223335
BP,GO:2000209,Regulation Of Anoikis,CAV1,0.0484157589223335
BP,GO:0002431,Fc Receptor Mediated Stimulatory Signaling Pathway,FYN,0.0495441579153694
BP,GO:0071675,Regulation Of Mononuclear Cell Migration,MAPK1,0.0495441579153694
BP,GO:0071276,Cellular Response To Cadmium Ion,MAPK1,0.0495441579153694
BP,GO:1904353,Regulation Of Telomere Capping,MAPK1,0.0495441579153694
BP,GO:0030947,Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway,HIF1A,0.0495441579153694
BP,GO:1904659,Glucose Transmembrane Transport,SLC2A1,0.0495441579153694
BP,GO:0010922,Positive Regulation Of Phosphatase Activity,ROCK1,0.0495441579153694
BP,GO:0008645,Hexose Transmembrane Transport,SLC2A1,0.0495441579153694
BP,GO:0031954,Positive Regulation Of Protein Autophosphorylation,VEGFA,0.0495441579153694
BP,GO:0002092,Positive Regulation Of Receptor Internalization,VEGFA,0.0495441579153694
BP,GO:0006509,Membrane Protein Ectodomain Proteolysis,ADAM9,0.0495441579153694
BP,GO:0044788,Modulation By Host Of Viral Process,ROCK2,0.0495441579153694
MF,GO:0050321,Tau-Protein Kinase Activity,"ROCK1, ROCK2, FYN",0.00023003181165548613
MF,GO:0048156,Tau Protein Binding,"ROCK1, ROCK2, FYN",0.0009070767570397828
MF,GO:0004222,Metalloendopeptidase Activity,"MMP16, ADAM10, ADAM9",0.0104534890074273
MF,GO:0019901,Protein Kinase Binding,"TFRC, CAV1, ADAM10, ADAM9, HIF1A",0.0114430459409564
MF,GO:0008237,Metallopeptidase Activity,"MMP16, ADAM10, ADAM9",0.0114430459409564
MF,GO:0045296,Cadherin Binding,"TJP1, KDR, FYN, F11R",0.0123600859020561
MF,GO:0004674,Protein Serine/Threonine Kinase Activity,"ROCK1, ROCK2, MAPK1, FYN",0.0123600859020561
MF,GO:0051879,Hsp90 Protein Binding,"KDR, HIF1A",0.0123600859020561
MF,GO:0042803,Protein Homodimerization Activity,"TFRC, ADAM10, FYN, F11R, VEGFA",0.0168513759506895
MF,GO:0046943,Carboxylic Acid Transmembrane Transporter Activity,"SLC7A5, SLC16A1",0.0263803447985017
MF,GO:0019900,Kinase Binding,"TFRC, CAV1, ADAM10, HIF1A",0.0263803447985017
MF,GO:0015141,Succinate Transmembrane Transporter Activity,SLC16A1,0.04297027816772
MF,GO:0015190,L-leucine Transmembrane Transporter Activity,SLC7A5,0.04297027816772
MF,GO:0070851,Growth Factor Receptor Binding,"FYN, VEGFA",0.04297027816772
MF,GO:0004713,Protein Tyrosine Kinase Activity,"KDR, FYN",0.04297027816772
MF,GO:0005113,Patched Binding,CAV1,0.04297027816772
MF,GO:0019828,Aspartic-Type Endopeptidase Inhibitor Activity,ROCK1,0.04297027816772
MF,GO:0005021,Vascular Endothelial Growth Factor Receptor Activity,KDR,0.04297027816772
MF,GO:0050998,Nitric-Oxide Synthase Binding,CAV1,0.04297027816772
MF,GO:0015349,Thyroid Hormone Transmembrane Transporter Activity,SLC7A5,0.0434429313401616
MF,GO:0033300,Dehydroascorbic Acid Transmembrane Transporter Activity,SLC2A1,0.0434429313401616
MF,GO:0004175,Endopeptidase Activity,"MMP16, ADAM10, ADAM9",0.0434429313401616
MF,GO:0005114,Type II Transforming Growth Factor Beta Receptor Binding,ENG,0.0434889072922775
MF,GO:0043184,Vascular Endothelial Growth Factor Receptor 2 Binding,VEGFA,0.0434889072922775
MF,GO:0008353,RNA Polymerase II CTD Heptapeptide Repeat Kinase Activity,MAPK1,0.0434889072922775
MF,GO:0015173,Aromatic Amino Acid Transmembrane Transporter Activity,SLC7A5,0.0436558057009918
MF,GO:0015658,Branched-Chain Amino Acid Transmembrane Transporter Activity,SLC7A5,0.0436558057009918
